Freq.	V(v4)/I(I1)
2.50610925303192e+002	(-4.78031662885408e+001dB,1.74201192240786e+002°)
2.51188643150939e+002	(-4.77628012782819e+001dB,1.74219002674048e+002°)
2.51767692775866e+002	(-4.77224319654723e+001dB,1.74236781324226e+002°)
2.52348077248038e+002	(-4.76820583499611e+001dB,1.74254528249637e+002°)
2.52929799644595e+002	(-4.76416804054358e+001dB,1.74272243499228e+002°)
2.53512863049771e+002	(-4.76012981109822e+001dB,1.74289927142360e+002°)
2.54097270554911e+002	(-4.75609115041538e+001dB,1.74307579274049e+002°)
2.54683025258485e+002	(-4.75205205310105e+001dB,1.74325199919412e+002°)
2.55270130266105e+002	(-4.74801252160471e+001dB,1.74342789200371e+002°)
2.55858588690545e+002	(-4.74397255228365e+001dB,1.74360347137066e+002°)
2.56448403651752e+002	(-4.73993214771439e+001dB,1.74377873822178e+002°)
2.57039578276867e+002	(-4.73589130228488e+001dB,1.74395369292289e+002°)
2.57632115700238e+002	(-4.73185001877674e+001dB,1.74412833641453e+002°)
2.58226019063440e+002	(-4.72780829479452e+001dB,1.74430266907028e+002°)
2.58821291515289e+002	(-4.72376613071999e+001dB,1.74447669179842e+002°)
2.59417936211862e+002	(-4.71972352369937e+001dB,1.74465040512351e+002°)
2.60015956316507e+002	(-4.71568047284849e+001dB,1.74482380961087e+002°)
2.60615354999870e+002	(-4.71163697889171e+001dB,1.74499690615479e+002°)
2.61216135439901e+002	(-4.70759304004038e+001dB,1.74516969498957e+002°)
2.61818300821878e+002	(-4.70354865438748e+001dB,1.74534217702576e+002°)
2.62421854338424e+002	(-4.69950382226580e+001dB,1.74551435292464e+002°)
2.63026799189518e+002	(-4.69545854301758e+001dB,1.74568622310145e+002°)
2.63633138582518e+002	(-4.69141281477894e+001dB,1.74585778849912e+002°)
2.64240875732174e+002	(-4.68736663541518e+001dB,1.74602904956541e+002°)
2.64850013860650e+002	(-4.68332000612773e+001dB,1.74620000704606e+002°)
2.65460556197534e+002	(-4.67927292571965e+001dB,1.74637066121587e+002°)
2.66072505979861e+002	(-4.67522538976786e+001dB,1.74654101293815e+002°)
2.66685866452127e+002	(-4.67117740191813e+001dB,1.74671106278737e+002°)
2.67300640866311e+002	(-4.66712895765690e+001dB,1.74688081128592e+002°)
2.67916832481883e+002	(-4.66308005683399e+001dB,1.74705025943462e+002°)
2.68534444565830e+002	(-4.65903069929108e+001dB,1.74721940723354e+002°)
2.69153480392671e+002	(-4.65498088242973e+001dB,1.74738825557711e+002°)
2.69773943244471e+002	(-4.65093060754364e+001dB,1.74755680549109e+002°)
2.70395836410864e+002	(-4.64687987054955e+001dB,1.74772505697893e+002°)
2.71019163189063e+002	(-4.64282867300509e+001dB,1.74789301082542e+002°)
2.71643926883887e+002	(-4.63877701191060e+001dB,1.74806066757727e+002°)
2.72270130807770e+002	(-4.63472488643797e+001dB,1.74822802777309e+002°)
2.72897778280783e+002	(-4.63067229695887e+001dB,1.74839509237894e+002°)
2.73526872630650e+002	(-4.62661923994002e+001dB,1.74856186143928e+002°)
2.74157417192767e+002	(-4.62256571544939e+001dB,1.74872833603955e+002°)
2.74789415310218e+002	(-4.61851172130854e+001dB,1.74889451630593e+002°)
2.75422870333795e+002	(-4.61445725884720e+001dB,1.74906040310672e+002°)
2.76057785622013e+002	(-4.61040232436272e+001dB,1.74922599705509e+002°)
2.76694164541130e+002	(-4.60634691687695e+001dB,1.74939129840550e+002°)
2.77332010465163e+002	(-4.60229103726771e+001dB,1.74955630813184e+002°)
2.77971326775907e+002	(-4.59823468203780e+001dB,1.74972102650061e+002°)
2.78612116862955e+002	(-4.59417785047812e+001dB,1.74988545415203e+002°)
2.79254384123712e+002	(-4.59012054078762e+001dB,1.75004959161736e+002°)
2.79898131963414e+002	(-4.58606275388416e+001dB,1.75021343966757e+002°)
2.80543363795149e+002	(-4.58200448549263e+001dB,1.75037699853303e+002°)
2.81190083039872e+002	(-4.57794573721467e+001dB,1.75054026904126e+002°)
2.81838293126423e+002	(-4.57388650673876e+001dB,1.75070325156257e+002°)
2.82487997491549e+002	(-4.56982679106905e+001dB,1.75086594662023e+002°)
2.83139199579916e+002	(-4.56576659231664e+001dB,1.75102835483560e+002°)
2.83791902844133e+002	(-4.56170590518689e+001dB,1.75119047705447e+002°)
2.84446110744769e+002	(-4.55764473025920e+001dB,1.75135231315171e+002°)
2.85101826750369e+002	(-4.55358306663879e+001dB,1.75151386424330e+002°)
2.85759054337472e+002	(-4.54952091261677e+001dB,1.75167513055346e+002°)
2.86417796990636e+002	(-4.54545826645762e+001dB,1.75183611276378e+002°)
2.87078058202447e+002	(-4.54139512718706e+001dB,1.75199681120291e+002°)
2.87739841473544e+002	(-4.53733149321117e+001dB,1.75215722668296e+002°)
2.88403150312638e+002	(-4.53326736277483e+001dB,1.75231735935199e+002°)
2.89067988236525e+002	(-4.52920273530844e+001dB,1.75247721007813e+002°)
2.89734358770109e+002	(-4.52513760922577e+001dB,1.75263677928428e+002°)
2.90402265446422e+002	(-4.52107198200746e+001dB,1.75279606740679e+002°)
2.91071711806638e+002	(-4.51700585223321e+001dB,1.75295507485610e+002°)
2.91742701400094e+002	(-4.51293922015384e+001dB,1.75311380219830e+002°)
2.92415237784310e+002	(-4.50887208366227e+001dB,1.75327225010971e+002°)
2.93089324525009e+002	(-4.50480444086208e+001dB,1.75343041904998e+002°)
2.93764965196130e+002	(-4.50073629036044e+001dB,1.75358830936759e+002°)
2.94442163379853e+002	(-4.49666762960253e+001dB,1.75374592153001e+002°)
2.95120922666615e+002	(-4.49259845940282e+001dB,1.75390325636411e+002°)
2.95801246655131e+002	(-4.48852877621461e+001dB,1.75406031387365e+002°)
2.96483138952411e+002	(-4.48445857991977e+001dB,1.75421709497148e+002°)
2.97166603173779e+002	(-4.48038786635476e+001dB,1.75437359955558e+002°)
2.97851642942895e+002	(-4.47631663841286e+001dB,1.75452982907249e+002°)
2.98538261891772e+002	(-4.47224488989274e+001dB,1.75468578293381e+002°)
2.99226463660795e+002	(-4.46817262191620e+001dB,1.75484146223671e+002°)
2.99916251898741e+002	(-4.46409983300193e+001dB,1.75499686729412e+002°)
3.00607630262799e+002	(-4.46002651977271e+001dB,1.75515199852709e+002°)
3.01300602418588e+002	(-4.45595268207169e+001dB,1.75530685628734e+002°)
3.01995172040178e+002	(-4.45187831763132e+001dB,1.75546144148343e+002°)
3.02691342810106e+002	(-4.44780342647537e+001dB,1.75561575420502e+002°)
3.03389118419403e+002	(-4.44372800360986e+001dB,1.75576979489817e+002°)
3.04088502567604e+002	(-4.43965204987184e+001dB,1.75592356393696e+002°)
3.04789498962774e+002	(-4.43557556426345e+001dB,1.75607706209793e+002°)
3.05492111321527e+002	(-4.43149854179394e+001dB,1.75623028952205e+002°)
3.06196343369043e+002	(-4.42742098380884e+001dB,1.75638324679250e+002°)
3.06902198839091e+002	(-4.42334288718453e+001dB,1.75653593420903e+002°)
3.07609681474046e+002	(-4.41926425116998e+001dB,1.75668835230091e+002°)
3.08318795024911e+002	(-4.41518507425352e+001dB,1.75684050170277e+002°)
3.09029543251334e+002	(-4.41110535255869e+001dB,1.75699238228808e+002°)
3.09741929921633e+002	(-4.40702508542855e+001dB,1.75714399501972e+002°)
3.10455958812811e+002	(-4.40294427134523e+001dB,1.75729533992232e+002°)
3.11171633710577e+002	(-4.39886290938015e+001dB,1.75744641762530e+002°)
3.11888958409369e+002	(-4.39478099634560e+001dB,1.75759722854110e+002°)
3.12607936712370e+002	(-4.39069853133684e+001dB,1.75774777299762e+002°)
3.13328572431533e+002	(-4.38661551200236e+001dB,1.75789805150213e+002°)
3.14050869387596e+002	(-4.38253193673592e+001dB,1.75804806420524e+002°)
3.14774831410106e+002	(-4.37844780278961e+001dB,1.75819781168651e+002°)
3.15500462337437e+002	(-4.37436311038510e+001dB,1.75834729438537e+002°)
3.16227766016812e+002	(-4.37027785609382e+001dB,1.75849651258023e+002°)
3.16956746304324e+002	(-4.36619203827540e+001dB,1.75864546673111e+002°)
3.17687407064951e+002	(-4.36210565483512e+001dB,1.75879415710572e+002°)
3.18419752172587e+002	(-4.35801870423680e+001dB,1.75894258417004e+002°)
3.19153785510050e+002	(-4.35393118473090e+001dB,1.75909074814864e+002°)
3.19889510969114e+002	(-4.34984309372914e+001dB,1.75923864974358e+002°)
3.20626932450521e+002	(-4.34575442958480e+001dB,1.75938628893149e+002°)
3.21366053864006e+002	(-4.34166519125466e+001dB,1.75953366637018e+002°)
3.22106879128317e+002	(-4.33757537629976e+001dB,1.75968078228110e+002°)
3.22849412171237e+002	(-4.33348498167290e+001dB,1.75982763696015e+002°)
3.23593656929602e+002	(-4.32939400582059e+001dB,1.75997423079346e+002°)
3.24339617349323e+002	(-4.32530244750504e+001dB,1.76012056430900e+002°)
3.25087297385408e+002	(-4.32121030435723e+001dB,1.76026663754000e+002°)
3.25836701001982e+002	(-4.31711757392370e+001dB,1.76041245102366e+002°)
3.26587832172309e+002	(-4.31302425449679e+001dB,1.76055800500253e+002°)
3.27340694878811e+002	(-4.30893034515691e+001dB,1.76070329996970e+002°)
3.28095293113092e+002	(-4.30483584164587e+001dB,1.76084833606992e+002°)
3.28851630875956e+002	(-4.30074074231518e+001dB,1.76099311354237e+002°)
3.29609712177431e+002	(-4.29664504699287e+001dB,1.76113763309937e+002°)
3.30369541036788e+002	(-4.29254875081105e+001dB,1.76128189443479e+002°)
3.31131121482564e+002	(-4.28845185426306e+001dB,1.76142589849533e+002°)
3.31894457552583e+002	(-4.28435435341393e+001dB,1.76156964531133e+002°)
3.32659553293977e+002	(-4.28025624733590e+001dB,1.76171313511522e+002°)
3.33426412763208e+002	(-4.27615753279601e+001dB,1.76185636812108e+002°)
3.34195040026087e+002	(-4.27205820803637e+001dB,1.76199934493138e+002°)
3.34965439157800e+002	(-4.26795827114205e+001dB,1.76214206562107e+002°)
3.35737614242927e+002	(-4.26385771969029e+001dB,1.76228453045510e+002°)
3.36511569375463e+002	(-4.25975655141170e+001dB,1.76242673994340e+002°)
3.37287308658841e+002	(-4.25565476475858e+001dB,1.76256869414455e+002°)
3.38064836205954e+002	(-4.25155235621213e+001dB,1.76271039338493e+002°)
3.38844156139175e+002	(-4.24744932387310e+001dB,1.76285183787334e+002°)
3.39625272590380e+002	(-4.24334566597857e+001dB,1.76299302788753e+002°)
3.40408189700973e+002	(-4.23924138005937e+001dB,1.76313396368800e+002°)
3.41192911621900e+002	(-4.23513646358325e+001dB,1.76327464552538e+002°)
3.41979442513681e+002	(-4.23103091501781e+001dB,1.76341507390243e+002°)
3.42767786546422e+002	(-4.22692473125164e+001dB,1.76355524862510e+002°)
3.43557947899846e+002	(-4.22281790878903e+001dB,1.76369517016955e+002°)
3.44349930763310e+002	(-4.21871044816095e+001dB,1.76383483882756e+002°)
3.45143739335828e+002	(-4.21460234512146e+001dB,1.76397425474150e+002°)
3.45939377826093e+002	(-4.21049359764993e+001dB,1.76411341820101e+002°)
3.46736850452503e+002	(-4.20638420304444e+001dB,1.76425232914646e+002°)
3.47536161443177e+002	(-4.20227415964700e+001dB,1.76439098830905e+002°)
3.48337315035983e+002	(-4.19816346387091e+001dB,1.76452939542780e+002°)
3.49140315478557e+002	(-4.19405211356565e+001dB,1.76466755084970e+002°)
3.49945167028328e+002	(-4.18994010753719e+001dB,1.76480545493360e+002°)
3.50751873952539e+002	(-4.18582744236910e+001dB,1.76494310780635e+002°)
3.51560440528269e+002	(-4.18171411562594e+001dB,1.76508050964181e+002°)
3.52370871042458e+002	(-4.17760012504194e+001dB,1.76521766049992e+002°)
3.53183169791927e+002	(-4.17348546739864e+001dB,1.76535456074068e+002°)
3.53997341083405e+002	(-4.16937014020867e+001dB,1.76549121022060e+002°)
3.54813389233546e+002	(-4.16525414143736e+001dB,1.76562760959407e+002°)
3.55631318568956e+002	(-4.16113746916069e+001dB,1.76576375872106e+002°)
3.56451133426214e+002	(-4.15702011922059e+001dB,1.76589965799763e+002°)
3.57272838151899e+002	(-4.15290209066304e+001dB,1.76603530733698e+002°)
3.58096437102606e+002	(-4.14878337953119e+001dB,1.76617070688696e+002°)
3.58921934644975e+002	(-4.14466398435555e+001dB,1.76630585696591e+002°)
3.59749335155712e+002	(-4.14054390159943e+001dB,1.76644075768208e+002°)
3.60578643021612e+002	(-4.13642312868167e+001dB,1.76657540902082e+002°)
3.61409862639583e+002	(-4.13230166308220e+001dB,1.76670981136797e+002°)
3.62242998416668e+002	(-4.12817950281897e+001dB,1.76684396465025e+002°)
3.63078054770071e+002	(-4.12405664449437e+001dB,1.76697786906760e+002°)
3.63915036127177e+002	(-4.11993308475819e+001dB,1.76711152477674e+002°)
3.64753946925577e+002	(-4.11580882246656e+001dB,1.76724493173608e+002°)
3.65594791613094e+002	(-4.11168385309704e+001dB,1.76737809020201e+002°)
3.66437574647802e+002	(-4.10755817487866e+001dB,1.76751100022687e+002°)
3.67282300498054e+002	(-4.10343178554888e+001dB,1.76764366197541e+002°)
3.68128973642500e+002	(-4.09930468127853e+001dB,1.76777607542560e+002°)
3.68977598570119e+002	(-4.09517685937758e+001dB,1.76790824056432e+002°)
3.69828179780235e+002	(-4.09104831813340e+001dB,1.76804015782766e+002°)
3.70680721782545e+002	(-4.08691905354645e+001dB,1.76817182695521e+002°)
3.71535229097141e+002	(-4.08278906261823e+001dB,1.76830324814968e+002°)
3.72391706254537e+002	(-4.07865834380944e+001dB,1.76843442157778e+002°)
3.73250157795689e+002	(-4.07452689267627e+001dB,1.76856534710242e+002°)
3.74110588272022e+002	(-4.07039470713394e+001dB,1.76869602480778e+002°)
3.74973002245452e+002	(-4.06626178381473e+001dB,1.76882645495565e+002°)
3.75837404288412e+002	(-4.06212812110586e+001dB,1.76895663731204e+002°)
3.76703798983877e+002	(-4.05799371411070e+001dB,1.76908657204959e+002°)
3.77572190925384e+002	(-4.05385856074294e+001dB,1.76921625916112e+002°)
3.78442584717061e+002	(-4.04972265816261e+001dB,1.76934569867238e+002°)
3.79314984973650e+002	(-4.04558600363643e+001dB,1.76947489070733e+002°)
3.80189396320529e+002	(-4.04144859301311e+001dB,1.76960383508756e+002°)
3.81065823393741e+002	(-4.03731042427429e+001dB,1.76973253189672e+002°)
3.81944270840014e+002	(-4.03317149417980e+001dB,1.76986098122462e+002°)
3.82824743316790e+002	(-4.02903179958601e+001dB,1.76998918287877e+002°)
3.83707245492246e+002	(-4.02489133669101e+001dB,1.77011713711517e+002°)
3.84591782045321e+002	(-4.02075010389576e+001dB,1.77024484368785e+002°)
3.85478357665739e+002	(-4.01660809632986e+001dB,1.77037230257937e+002°)
3.86366977054036e+002	(-4.01246531202414e+001dB,1.77049951390494e+002°)
3.87257644921584e+002	(-4.00832174765859e+001dB,1.77062647747344e+002°)
3.88150365990615e+002	(-4.00417739943883e+001dB,1.77075319338132e+002°)
3.89045144994247e+002	(-4.00003226529077e+001dB,1.77087966155384e+002°)
3.89941986676510e+002	(-3.99588634058352e+001dB,1.77100588189191e+002°)
3.90840895792369e+002	(-3.99173962321226e+001dB,1.77113185432342e+002°)
3.91741877107750e+002	(-3.98759210917475e+001dB,1.77125757879461e+002°)
3.92644935399566e+002	(-3.98344379555578e+001dB,1.77138305509459e+002°)
3.93550075455744e+002	(-3.97929467900401e+001dB,1.77150828343123e+002°)
3.94457302075245e+002	(-3.97514475660183e+001dB,1.77163326354349e+002°)
3.95366620068094e+002	(-3.97099402391603e+001dB,1.77175799531845e+002°)
3.96278034255406e+002	(-3.96684247929611e+001dB,1.77188247872395e+002°)
3.97191549469406e+002	(-3.96269011788843e+001dB,1.77200671362477e+002°)
3.98107170553463e+002	(-3.95853693685639e+001dB,1.77213069995338e+002°)
3.99024902362108e+002	(-3.95438293246597e+001dB,1.77225443745489e+002°)
3.99944749761063e+002	(-3.95022810208899e+001dB,1.77237792618205e+002°)
4.00866717627268e+002	(-3.94607244145713e+001dB,1.77250116583946e+002°)
4.01790810848905e+002	(-3.94191594754867e+001dB,1.77262415623764e+002°)
4.02717034325424e+002	(-3.93775861682083e+001dB,1.77274689763736e+002°)
4.03645392967570e+002	(-3.93360044497086e+001dB,1.77286938923615e+002°)
4.04575891697408e+002	(-3.92944143032832e+001dB,1.77299163143287e+002°)
4.05508535448349e+002	(-3.92528156726281e+001dB,1.77311362375347e+002°)
4.06443329165178e+002	(-3.92112085432480e+001dB,1.77323536624062e+002°)
4.07380277804078e+002	(-3.91695928617282e+001dB,1.77335685844460e+002°)
4.08319386332657e+002	(-3.91279685960622e+001dB,1.77347810043040e+002°)
4.09260659729976e+002	(-3.90863357188767e+001dB,1.77359909185385e+002°)
4.10204102986571e+002	(-3.90446941764793e+001dB,1.77371983238053e+002°)
4.11149721104487e+002	(-3.90030439547219e+001dB,1.77384032216160e+002°)
4.12097519097295e+002	(-3.89613850028968e+001dB,1.77396056063867e+002°)
4.13047501990126e+002	(-3.89197172857634e+001dB,1.77408054776442e+002°)
4.13999674819695e+002	(-3.88780407660223e+001dB,1.77420028324027e+002°)
4.14954042634327e+002	(-3.88363554115586e+001dB,1.77431976686598e+002°)
4.15910610493986e+002	(-3.87946611745424e+001dB,1.77443899829241e+002°)
4.16869383470299e+002	(-3.87529580263410e+001dB,1.77455797738599e+002°)
4.17830366646586e+002	(-3.87112459295759e+001dB,1.77467670384416e+002°)
4.18793565117882e+002	(-3.86695248356951e+001dB,1.77479517725135e+002°)
4.19758983990971e+002	(-3.86277947165783e+001dB,1.77491339743572e+002°)
4.20726628384408e+002	(-3.85860555235406e+001dB,1.77503136411597e+002°)
4.21696503428546e+002	(-3.85443072307642e+001dB,1.77514907705537e+002°)
4.22668614265566e+002	(-3.85025497907524e+001dB,1.77526653588034e+002°)
4.23642966049504e+002	(-3.84607831640627e+001dB,1.77538374013061e+002°)
4.24619563946276e+002	(-3.84190073155283e+001dB,1.77550068976114e+002°)
4.25598413133706e+002	(-3.83772222058332e+001dB,1.77561738437710e+002°)
4.26579518801556e+002	(-3.83354277904509e+001dB,1.77573382339595e+002°)
4.27562886151549e+002	(-3.82936240320084e+001dB,1.77585000683190e+002°)
4.28548520397402e+002	(-3.82518108902801e+001dB,1.77596593399797e+002°)
4.29536426764850e+002	(-3.82099883204917e+001dB,1.77608160471595e+002°)
4.30526610491673e+002	(-3.81681562844320e+001dB,1.77619701841850e+002°)
4.31519076827728e+002	(-3.81263147483933e+001dB,1.77631217511001e+002°)
4.32513831034971e+002	(-3.80844636594128e+001dB,1.77642707398468e+002°)
4.33510878387491e+002	(-3.80426029871325e+001dB,1.77654171497742e+002°)
4.34510224171533e+002	(-3.80007326797520e+001dB,1.77665609740416e+002°)
4.35511873685530e+002	(-3.79588527001978e+001dB,1.77677022095203e+002°)
4.36515832240128e+002	(-3.79169630094310e+001dB,1.77688408533552e+002°)
4.37522105158214e+002	(-3.78750635638543e+001dB,1.77699768995565e+002°)
4.38530697774947e+002	(-3.78331543107825e+001dB,1.77711103430561e+002°)
4.39541615437786e+002	(-3.77912352268507e+001dB,1.77722411819147e+002°)
4.40554863506515e+002	(-3.77493062497205e+001dB,1.77733694086673e+002°)
4.41570447353274e+002	(-3.77073673440151e+001dB,1.77744950202588e+002°)
4.42588372362588e+002	(-3.76654184738355e+001dB,1.77756180130702e+002°)
4.43608643931394e+002	(-3.76234595820982e+001dB,1.77767383783079e+002°)
4.44631267469070e+002	(-3.75814906312925e+001dB,1.77778561140142e+002°)
4.45656248397464e+002	(-3.75395115810436e+001dB,1.77789712152625e+002°)
4.46683592150924e+002	(-3.74975223811731e+001dB,1.77800836751870e+002°)
4.47713304176323e+002	(-3.74555229911557e+001dB,1.77811934901820e+002°)
4.48745389933093e+002	(-3.74135133607500e+001dB,1.77823006529545e+002°)
4.49779854893248e+002	(-3.73714934482227e+001dB,1.77834051598653e+002°)
4.50816704541420e+002	(-3.73294632116603e+001dB,1.77845070040611e+002°)
4.51855944374882e+002	(-3.72874226000723e+001dB,1.77856061809243e+002°)
4.52897579903581e+002	(-3.72453715684132e+001dB,1.77867026843289e+002°)
4.53941616650163e+002	(-3.72033100741135e+001dB,1.77877965078025e+002°)
