Freq.	V(vi)/((-1)*I(Vii))
2.10862814993314e+002	(1.03922836855758e+002dB,-9.62739711081047e+001°)
2.11348903983650e+002	(1.03902188452378e+002dB,-9.62885297591191e+001°)
2.11836113524835e+002	(1.03881537056329e+002dB,-9.63031194844716e+001°)
2.12324446200007e+002	(1.03860882653806e+002dB,-9.63177403457274e+001°)
2.12813904598256e+002	(1.03840225230934e+002dB,-9.63323924045138e+001°)
2.13304491314642e+002	(1.03819564773779e+002dB,-9.63470757225146e+001°)
2.13796208950208e+002	(1.03798901268339e+002dB,-9.63617903614556e+001°)
2.14289060111990e+002	(1.03778234700551e+002dB,-9.63765363831294e+001°)
2.14783047413038e+002	(1.03757565056285e+002dB,-9.63913138493722e+001°)
2.15278173472422e+002	(1.03736892321344e+002dB,-9.64061228220780e+001°)
2.15774440915251e+002	(1.03716216481469e+002dB,-9.64209633631913e+001°)
2.16271852372686e+002	(1.03695537522334e+002dB,-9.64358355347100e+001°)
2.16770410481954e+002	(1.03674855429545e+002dB,-9.64507393986771e+001°)
2.17270117886359e+002	(1.03654170188645e+002dB,-9.64656750171939e+001°)
2.17770977235300e+002	(1.03633481785107e+002dB,-9.64806424524082e+001°)
2.18272991184284e+002	(1.03612790204340e+002dB,-9.64956417665152e+001°)
2.18776162394939e+002	(1.03592095431682e+002dB,-9.65106730217650e+001°)
2.19280493535029e+002	(1.03571397452406e+002dB,-9.65257362804476e+001°)
2.19785987278467e+002	(1.03550696251717e+002dB,-9.65408316049103e+001°)
2.20292646305330e+002	(1.03529991814751e+002dB,-9.65559590575452e+001°)
2.20800473301874e+002	(1.03509284126576e+002dB,-9.65711187007878e+001°)
2.21309470960548e+002	(1.03488573172189e+002dB,-9.65863105971210e+001°)
2.21819641980006e+002	(1.03467858936521e+002dB,-9.66015348090752e+001°)
2.22330989065124e+002	(1.03447141404432e+002dB,-9.66167913992314e+001°)
2.22843514927014e+002	(1.03426420560711e+002dB,-9.66320804302061e+001°)
2.23357222283037e+002	(1.03405696390077e+002dB,-9.66474019646641e+001°)
2.23872113856818e+002	(1.03384968877182e+002dB,-9.66627560653133e+001°)
2.24388192378260e+002	(1.03364238006602e+002dB,-9.66781427949075e+001°)
2.24905460583562e+002	(1.03343503762845e+002dB,-9.66935622162390e+001°)
2.25423921215226e+002	(1.03322766130348e+002dB,-9.67090143921445e+001°)
2.25943577022081e+002	(1.03302025093473e+002dB,-9.67244993855038e+001°)
2.26464430759289e+002	(1.03281280636512e+002dB,-9.67400172592335e+001°)
2.26986485188366e+002	(1.03260532743686e+002dB,-9.67555680762906e+001°)
2.27509743077190e+002	(1.03239781399140e+002dB,-9.67711518996748e+001°)
2.28034207200025e+002	(1.03219026586948e+002dB,-9.67867687924241e+001°)
2.28559880337526e+002	(1.03198268291110e+002dB,-9.68024188176109e+001°)
2.29086765276760e+002	(1.03177506495551e+002dB,-9.68181020383516e+001°)
2.29614864811219e+002	(1.03156741184123e+002dB,-9.68338185177954e+001°)
2.30144181740834e+002	(1.03135972340605e+002dB,-9.68495683191285e+001°)
2.30674718871990e+002	(1.03115199948697e+002dB,-9.68653515055741e+001°)
2.31206479017542e+002	(1.03094423992027e+002dB,-9.68811681403874e+001°)
2.31739464996831e+002	(1.03073644454147e+002dB,-9.68970182868625e+001°)
2.32273679635694e+002	(1.03052861318533e+002dB,-9.69129020083256e+001°)
2.32809125766484e+002	(1.03032074568584e+002dB,-9.69288193681320e+001°)
2.33345806228083e+002	(1.03011284187622e+002dB,-9.69447704296774e+001°)
2.33883723865918e+002	(1.02990490158895e+002dB,-9.69607552563811e+001°)
2.34422881531975e+002	(1.02969692465569e+002dB,-9.69767739117003e+001°)
2.34963282084813e+002	(1.02948891090737e+002dB,-9.69928264591151e+001°)
2.35504928389583e+002	(1.02928086017411e+002dB,-9.70089129621448e+001°)
2.36047823318040e+002	(1.02907277228526e+002dB,-9.70250334843277e+001°)
2.36591969748558e+002	(1.02886464706937e+002dB,-9.70411880892363e+001°)
2.37137370566148e+002	(1.02865648435420e+002dB,-9.70573768404676e+001°)
2.37684028662470e+002	(1.02844828396674e+002dB,-9.70735998016487e+001°)
2.38231946935851e+002	(1.02824004573314e+002dB,-9.70898570364301e+001°)
2.38781128291300e+002	(1.02803176947879e+002dB,-9.71061486084885e+001°)
2.39331575640521e+002	(1.02782345502824e+002dB,-9.71224745815202e+001°)
2.39883291901931e+002	(1.02761510220525e+002dB,-9.71388350192544e+001°)
2.40436280000675e+002	(1.02740671083276e+002dB,-9.71552299854329e+001°)
2.40990542868641e+002	(1.02719828073290e+002dB,-9.71716595438317e+001°)
2.41546083444476e+002	(1.02698981172696e+002dB,-9.71881237582348e+001°)
2.42102904673600e+002	(1.02678130363543e+002dB,-9.72046226924550e+001°)
2.42661009508223e+002	(1.02657275627796e+002dB,-9.72211564103234e+001°)
2.43220400907363e+002	(1.02636416947336e+002dB,-9.72377249756871e+001°)
2.43781081836857e+002	(1.02615554303961e+002dB,-9.72543284524155e+001°)
2.44343055269379e+002	(1.02594687679386e+002dB,-9.72709669043902e+001°)
2.44906324184456e+002	(1.02573817055239e+002dB,-9.72876403955148e+001°)
2.45470891568485e+002	(1.02552942413067e+002dB,-9.73043489897029e+001°)
2.46036760414744e+002	(1.02532063734329e+002dB,-9.73210927508841e+001°)
2.46603933723415e+002	(1.02511181000399e+002dB,-9.73378717430046e+001°)
2.47172414501594e+002	(1.02490294192565e+002dB,-9.73546860300225e+001°)
2.47742205763310e+002	(1.02469403292029e+002dB,-9.73715356759028e+001°)
2.48313310529538e+002	(1.02448508279907e+002dB,-9.73884207446286e+001°)
2.48885731828220e+002	(1.02427609137225e+002dB,-9.74053413001888e+001°)
2.49459472694277e+002	(1.02406705844925e+002dB,-9.74222974065825e+001°)
2.50034536169624e+002	(1.02385798383859e+002dB,-9.74392891278178e+001°)
2.50610925303192e+002	(1.02364886734791e+002dB,-9.74563165279094e+001°)
2.51188643150939e+002	(1.02343970878395e+002dB,-9.74733796708781e+001°)
2.51767692775866e+002	(1.02323050795259e+002dB,-9.74904786207519e+001°)
2.52348077248038e+002	(1.02302126465879e+002dB,-9.75076134415608e+001°)
2.52929799644595e+002	(1.02281197870660e+002dB,-9.75247841973410e+001°)
2.53512863049771e+002	(1.02260264989919e+002dB,-9.75419909521265e+001°)
2.54097270554911e+002	(1.02239327803882e+002dB,-9.75592337699586e+001°)
2.54683025258485e+002	(1.02218386292681e+002dB,-9.75765127148757e+001°)
2.55270130266105e+002	(1.02197440436359e+002dB,-9.75938278509173e+001°)
2.55858588690545e+002	(1.02176490214867e+002dB,-9.76111792421218e+001°)
2.56448403651752e+002	(1.02155535608061e+002dB,-9.76285669525214e+001°)
2.57039578276867e+002	(1.02134576595705e+002dB,-9.76459910461504e+001°)
2.57632115700238e+002	(1.02113613157472e+002dB,-9.76634515870325e+001°)
2.58226019063440e+002	(1.02092645272939e+002dB,-9.76809486391913e+001°)
2.58821291515289e+002	(1.02071672921588e+002dB,-9.76984822666384e+001°)
2.59417936211862e+002	(1.02050696082807e+002dB,-9.77160525333839e+001°)
2.60015956316507e+002	(1.02029714735890e+002dB,-9.77336595034217e+001°)
2.60615354999870e+002	(1.02008728860035e+002dB,-9.77513032407435e+001°)
2.61216135439901e+002	(1.01987738434343e+002dB,-9.77689838093215e+001°)
2.61818300821878e+002	(1.01966743437819e+002dB,-9.77867012731234e+001°)
2.62421854338424e+002	(1.01945743849371e+002dB,-9.78044556960965e+001°)
2.63026799189518e+002	(1.01924739647810e+002dB,-9.78222471421790e+001°)
2.63633138582518e+002	(1.01903730811849e+002dB,-9.78400756752951e+001°)
2.64240875732174e+002	(1.01882717320103e+002dB,-9.78579413593437e+001°)
2.64850013860650e+002	(1.01861699151088e+002dB,-9.78758442582129e+001°)
2.65460556197534e+002	(1.01840676283220e+002dB,-9.78937844357702e+001°)
2.66072505979861e+002	(1.01819648694817e+002dB,-9.79117619558611e+001°)
2.66685866452127e+002	(1.01798616364096e+002dB,-9.79297768823092e+001°)
2.67300640866311e+002	(1.01777579269174e+002dB,-9.79478292789174e+001°)
2.67916832481883e+002	(1.01756537388066e+002dB,-9.79659192094670e+001°)
2.68534444565830e+002	(1.01735490698686e+002dB,-9.79840467377061e+001°)
2.69153480392671e+002	(1.01714439178846e+002dB,-9.80022119273635e+001°)
2.69773943244471e+002	(1.01693382806255e+002dB,-9.80204148421361e+001°)
2.70395836410864e+002	(1.01672321558522e+002dB,-9.80386555456951e+001°)
2.71019163189063e+002	(1.01651255413149e+002dB,-9.80569341016778e+001°)
2.71643926883887e+002	(1.01630184347535e+002dB,-9.80752505736937e+001°)
2.72270130807770e+002	(1.01609108338976e+002dB,-9.80936050253131e+001°)
2.72897778280783e+002	(1.01588027364662e+002dB,-9.81119975200815e+001°)
2.73526872630650e+002	(1.01566941401678e+002dB,-9.81304281215010e+001°)
2.74157417192767e+002	(1.01545850427004e+002dB,-9.81488968930380e+001°)
2.74789415310218e+002	(1.01524754417513e+002dB,-9.81674038981231e+001°)
2.75422870333795e+002	(1.01503653349970e+002dB,-9.81859492001456e+001°)
2.76057785622013e+002	(1.01482547201035e+002dB,-9.82045328624552e+001°)
2.76694164541130e+002	(1.01461435947259e+002dB,-9.82231549483546e+001°)
2.77332010465163e+002	(1.01440319565085e+002dB,-9.82418155211078e+001°)
2.77971326775907e+002	(1.01419198030847e+002dB,-9.82605146439326e+001°)
2.78612116862955e+002	(1.01398071320770e+002dB,-9.82792523799974e+001°)
2.79254384123712e+002	(1.01376939410969e+002dB,-9.82980287924237e+001°)
2.79898131963414e+002	(1.01355802277449e+002dB,-9.83168439442859e+001°)
2.80543363795149e+002	(1.01334659896105e+002dB,-9.83356978986013e+001°)
2.81190083039872e+002	(1.01313512242718e+002dB,-9.83545907183405e+001°)
2.81838293126423e+002	(1.01292359292960e+002dB,-9.83735224664183e+001°)
2.82487997491549e+002	(1.01271201022390e+002dB,-9.83924932056917e+001°)
2.83139199579916e+002	(1.01250037406454e+002dB,-9.84115029989623e+001°)
2.83791902844133e+002	(1.01228868420483e+002dB,-9.84305519089730e+001°)
2.84446110744769e+002	(1.01207694039696e+002dB,-9.84496399984050e+001°)
2.85101826750369e+002	(1.01186514239198e+002dB,-9.84687673298789e+001°)
2.85759054337472e+002	(1.01165328993978e+002dB,-9.84879339659533e+001°)
2.86417796990636e+002	(1.01144138278909e+002dB,-9.85071399691176e+001°)
2.87078058202447e+002	(1.01122942068749e+002dB,-9.85263854017980e+001°)
2.87739841473544e+002	(1.01101740338139e+002dB,-9.85456703263507e+001°)
2.88403150312638e+002	(1.01080533061602e+002dB,-9.85649948050646e+001°)
2.89067988236525e+002	(1.01059320213546e+002dB,-9.85843589001531e+001°)
2.89734358770109e+002	(1.01038101768259e+002dB,-9.86037626737582e+001°)
2.90402265446422e+002	(1.01016877699909e+002dB,-9.86232061879481e+001°)
2.91071711806638e+002	(1.00995647982548e+002dB,-9.86426895047105e+001°)
2.91742701400094e+002	(1.00974412590105e+002dB,-9.86622126859585e+001°)
2.92415237784310e+002	(1.00953171496390e+002dB,-9.86817757935260e+001°)
2.93089324525009e+002	(1.00931924675093e+002dB,-9.87013788891604e+001°)
2.93764965196130e+002	(1.00910672099780e+002dB,-9.87210220345282e+001°)
2.94442163379853e+002	(1.00889413743898e+002dB,-9.87407052912114e+001°)
2.95120922666615e+002	(1.00868149580768e+002dB,-9.87604287207008e+001°)
2.95801246655131e+002	(1.00846879583591e+002dB,-9.87801923844029e+001°)
2.96483138952411e+002	(1.00825603725442e+002dB,-9.87999963436317e+001°)
2.97166603173779e+002	(1.00804321979274e+002dB,-9.88198406596060e+001°)
2.97851642942895e+002	(1.00783034317911e+002dB,-9.88397253934540e+001°)
2.98538261891772e+002	(1.00761740714056e+002dB,-9.88596506062053e+001°)
2.99226463660795e+002	(1.00740441140284e+002dB,-9.88796163587881e+001°)
2.99916251898741e+002	(1.00719135569042e+002dB,-9.88996227120375e+001°)
3.00607630262799e+002	(1.00697823972651e+002dB,-9.89196697266801e+001°)
3.01300602418588e+002	(1.00676506323306e+002dB,-9.89397574633423e+001°)
3.01995172040178e+002	(1.00655182593071e+002dB,-9.89598859825403e+001°)
3.02691342810106e+002	(1.00633852753880e+002dB,-9.89800553446857e+001°)
3.03389118419403e+002	(1.00612516777542e+002dB,-9.90002656100792e+001°)
3.04088502567604e+002	(1.00591174635731e+002dB,-9.90205168389095e+001°)
3.04789498962774e+002	(1.00569826299992e+002dB,-9.90408090912486e+001°)
3.05492111321527e+002	(1.00548471741740e+002dB,-9.90611424270568e+001°)
3.06196343369043e+002	(1.00527110932256e+002dB,-9.90815169061719e+001°)
3.06902198839091e+002	(1.00505743842688e+002dB,-9.91019325883144e+001°)
3.07609681474046e+002	(1.00484370444053e+002dB,-9.91223895330806e+001°)
3.08318795024911e+002	(1.00462990707231e+002dB,-9.91428877999410e+001°)
3.09029543251334e+002	(1.00441604602972e+002dB,-9.91634274482431e+001°)
3.09741929921633e+002	(1.00420212101886e+002dB,-9.91840085372031e+001°)
3.10455958812811e+002	(1.00398813174450e+002dB,-9.92046311259057e+001°)
3.11171633710577e+002	(1.00377407791003e+002dB,-9.92252952733037e+001°)
3.11888958409369e+002	(1.00355995921750e+002dB,-9.92460010382142e+001°)
3.12607936712370e+002	(1.00334577536755e+002dB,-9.92667484793142e+001°)
3.13328572431533e+002	(1.00313152605946e+002dB,-9.92875376551446e+001°)
3.14050869387596e+002	(1.00291721099109e+002dB,-9.93083686241002e+001°)
3.14774831410106e+002	(1.00270282985895e+002dB,-9.93292414444340e+001°)
3.15500462337437e+002	(1.00248838235811e+002dB,-9.93501561742510e+001°)
3.16227766016812e+002	(1.00227386818224e+002dB,-9.93711128715072e+001°)
3.16956746304324e+002	(1.00205928702361e+002dB,-9.93921115940081e+001°)
3.17687407064951e+002	(1.00184463857305e+002dB,-9.94131523994014e+001°)
3.18419752172587e+002	(1.00162992251997e+002dB,-9.94342353451837e+001°)
3.19153785510050e+002	(1.00141513855234e+002dB,-9.94553604886880e+001°)
3.19889510969114e+002	(1.00120028635670e+002dB,-9.94765278870903e+001°)
3.20626932450521e+002	(1.00098536561813e+002dB,-9.94977375973997e+001°)
3.21366053864006e+002	(1.00077037602025e+002dB,-9.95189896764603e+001°)
3.22106879128317e+002	(1.00055531724524e+002dB,-9.95402841809475e+001°)
3.22849412171237e+002	(1.00034018897378e+002dB,-9.95616211673666e+001°)
3.23593656929602e+002	(1.00012499088511e+002dB,-9.95830006920462e+001°)
3.24339617349323e+002	(9.99909722656964e+001dB,-9.96044228111425e+001°)
3.25087297385408e+002	(9.99694383965588e+001dB,-9.96258875806285e+001°)
3.25836701001982e+002	(9.99478974485741e+001dB,-9.96473950563015e+001°)
3.26587832172309e+002	(9.99263493890670e+001dB,-9.96689452937669e+001°)
3.27340694878811e+002	(9.99047941852119e+001dB,-9.96905383484501e+001°)
3.28095293113092e+002	(9.98832318040314e+001dB,-9.97121742755834e+001°)
3.28851630875956e+002	(9.98616622123952e+001dB,-9.97338531302065e+001°)
3.29609712177431e+002	(9.98400853770204e+001dB,-9.97555749671678e+001°)
3.30369541036788e+002	(9.98185012644699e+001dB,-9.97773398411144e+001°)
3.31131121482564e+002	(9.97969098411524e+001dB,-9.97991478064945e+001°)
3.31894457552583e+002	(9.97753110733211e+001dB,-9.98209989175520e+001°)
3.32659553293977e+002	(9.97537049270733e+001dB,-9.98428932283269e+001°)
3.33426412763208e+002	(9.97320913683495e+001dB,-9.98648307926481e+001°)
3.34195040026087e+002	(9.97104703629330e+001dB,-9.98868116641333e+001°)
3.34965439157800e+002	(9.96888418764487e+001dB,-9.99088358961835e+001°)
3.35737614242927e+002	(9.96672058743627e+001dB,-9.99309035419871e+001°)
3.36511569375463e+002	(9.96455623219815e+001dB,-9.99530146545083e+001°)
3.37287308658841e+002	(9.96239111844511e+001dB,-9.99751692864860e+001°)
3.38064836205954e+002	(9.96022524267566e+001dB,-9.99973674904372e+001°)
3.38844156139175e+002	(9.95805860137208e+001dB,-1.00019609318646e+002°)
3.39625272590380e+002	(9.95589119100045e+001dB,-1.00041894823166e+002°)
3.40408189700973e+002	(9.95372300801046e+001dB,-1.00064224055813e+002°)
3.41192911621900e+002	(9.95155404883540e+001dB,-1.00086597068166e+002°)
3.41979442513681e+002	(9.94938430989209e+001dB,-1.00109013911557e+002°)
3.42767786546422e+002	(9.94721378758076e+001dB,-1.00131474637082e+002°)
3.43557947899846e+002	(9.94504247828499e+001dB,-1.00153979295581e+002°)
3.44349930763310e+002	(9.94287037837168e+001dB,-1.00176527937645e+002°)
3.45143739335828e+002	(9.94069748419088e+001dB,-1.00199120613611e+002°)
3.45939377826093e+002	(9.93852379207579e+001dB,-1.00221757373557e+002°)
3.46736850452503e+002	(9.93634929834267e+001dB,-1.00244438267302e+002°)
3.47536161443177e+002	(9.93417399929070e+001dB,-1.00267163344395e+002°)
3.48337315035983e+002	(9.93199789120199e+001dB,-1.00289932654125e+002°)
3.49140315478557e+002	(9.92982097034145e+001dB,-1.00312746245501e+002°)
3.49945167028328e+002	(9.92764323295668e+001dB,-1.00335604167263e+002°)
3.50751873952539e+002	(9.92546467527798e+001dB,-1.00358506467872e+002°)
3.51560440528269e+002	(9.92328529351817e+001dB,-1.00381453195507e+002°)
3.52370871042458e+002	(9.92110508387259e+001dB,-1.00404444398059e+002°)
3.53183169791927e+002	(9.91892404251896e+001dB,-1.00427480123136e+002°)
3.53997341083405e+002	(9.91674216561732e+001dB,-1.00450560418049e+002°)
3.54813389233546e+002	(9.91455944930998e+001dB,-1.00473685329816e+002°)
3.55631318568956e+002	(9.91237588972137e+001dB,-1.00496854905154e+002°)
3.56451133426214e+002	(9.91019148295802e+001dB,-1.00520069190478e+002°)
3.57272838151899e+002	(9.90800622510842e+001dB,-1.00543328231894e+002°)
3.58096437102606e+002	(9.90582011224300e+001dB,-1.00566632075201e+002°)
3.58921934644975e+002	(9.90363314041400e+001dB,-1.00589980765882e+002°)
3.59749335155712e+002	(9.90144530565538e+001dB,-1.00613374349102e+002°)
3.60578643021612e+002	(9.89925660398277e+001dB,-1.00636812869704e+002°)
3.61409862639583e+002	(9.89706703139337e+001dB,-1.00660296372206e+002°)
3.62242998416668e+002	(9.89487658386584e+001dB,-1.00683824900799e+002°)
3.63078054770071e+002	(9.89268525736027e+001dB,-1.00707398499335e+002°)
3.63915036127177e+002	(9.89049304781802e+001dB,-1.00731017211332e+002°)
3.64753946925577e+002	(9.88829995116170e+001dB,-1.00754681079968e+002°)
3.65594791613094e+002	(9.88610596329502e+001dB,-1.00778390148074e+002°)
3.66437574647802e+002	(9.88391108010278e+001dB,-1.00802144458132e+002°)
3.67282300498054e+002	(9.88171529745070e+001dB,-1.00825944052271e+002°)
3.68128973642500e+002	(9.87951861118539e+001dB,-1.00849788972263e+002°)
3.68977598570119e+002	(9.87732101713424e+001dB,-1.00873679259515e+002°)
3.69828179780235e+002	(9.87512251110529e+001dB,-1.00897614955075e+002°)
3.70680721782545e+002	(9.87292308888725e+001dB,-1.00921596099615e+002°)
3.71535229097141e+002	(9.87072274624927e+001dB,-1.00945622733434e+002°)
3.72391706254537e+002	(9.86852147894098e+001dB,-1.00969694896455e+002°)
3.73250157795689e+002	(9.86631928269228e+001dB,-1.00993812628216e+002°)
3.74110588272022e+002	(9.86411615321334e+001dB,-1.01017975967868e+002°)
3.74973002245452e+002	(9.86191208619447e+001dB,-1.01042184954171e+002°)
3.75837404288412e+002	(9.85970707730602e+001dB,-1.01066439625490e+002°)
3.76703798983877e+002	(9.85750112219830e+001dB,-1.01090740019787e+002°)
3.77572190925384e+002	(9.85529421650150e+001dB,-1.01115086174622e+002°)
3.78442584717061e+002	(9.85308635582556e+001dB,-1.01139478127144e+002°)
3.79314984973650e+002	(9.85087753576009e+001dB,-1.01163915914088e+002°)
3.80189396320529e+002	(9.84866775187433e+001dB,-1.01188399571768e+002°)
3.81065823393741e+002	(9.84645699971693e+001dB,-1.01212929136081e+002°)
3.81944270840014e+002	(9.84424527481598e+001dB,-1.01237504642490e+002°)
