Freq.	V(v01)*V(v02)*V(v03)*V(v04)*V(v05)*V(v06)
1.58562323083358e+003	(-4.16736098207415e-001dB,-7.83540132121090e+000°)
1.58635360547853e+003	(-4.16733208637122e-001dB,-7.83908984132825e+000°)
1.58708431655090e+003	(-4.16730316282914e-001dB,-7.84278017193288e+000°)
1.58781536420564e+003	(-4.16727421142025e-001dB,-7.84647231401697e+000°)
1.58854674859781e+003	(-4.16724523211641e-001dB,-7.85016626857344e+000°)
1.58927846988250e+003	(-4.16721622488987e-001dB,-7.85386203659582e+000°)
1.59001052821489e+003	(-4.16718718971230e-001dB,-7.85755961907830e+000°)
1.59074292375025e+003	(-4.16715812655581e-001dB,-7.86125901701590e+000°)
1.59147565664388e+003	(-4.16712903539256e-001dB,-7.86496023140418e+000°)
1.59220872705120e+003	(-4.16709991619386e-001dB,-7.86866326323951e+000°)
1.59294213512765e+003	(-4.16707076893215e-001dB,-7.87236811351881e+000°)
1.59367588102879e+003	(-4.16704159357878e-001dB,-7.87607478323978e+000°)
1.59440996491022e+003	(-4.16701239010571e-001dB,-7.87978327340089e+000°)
1.59514438692763e+003	(-4.16698315848509e-001dB,-7.88349358500110e+000°)
1.59587914723676e+003	(-4.16695389868788e-001dB,-7.88720571904021e+000°)
1.59661424599344e+003	(-4.16692461068628e-001dB,-7.89091967651868e+000°)
1.59734968335357e+003	(-4.16689529445165e-001dB,-7.89463545843768e+000°)
1.59808545947312e+003	(-4.16686594995615e-001dB,-7.89835306579903e+000°)
1.59882157450812e+003	(-4.16683657717102e-001dB,-7.90207249960529e+000°)
1.59955802861470e+003	(-4.16680717606776e-001dB,-7.90579376085964e+000°)
1.60029482194902e+003	(-4.16677774661822e-001dB,-7.90951685056601e+000°)
1.60103195466736e+003	(-4.16674828879353e-001dB,-7.91324176972910e+000°)
1.60176942692603e+003	(-4.16671880256533e-001dB,-7.91696851935417e+000°)
1.60250723888145e+003	(-4.16668928790542e-001dB,-7.92069710044727e+000°)
1.60324539069007e+003	(-4.16665974478518e-001dB,-7.92442751401508e+000°)
1.60398388250845e+003	(-4.16663017317526e-001dB,-7.92815976106508e+000°)
1.60472271449319e+003	(-4.16660057304766e-001dB,-7.93189384260535e+000°)
1.60546188680100e+003	(-4.16657094437340e-001dB,-7.93562975964471e+000°)
1.60620139958863e+003	(-4.16654128712395e-001dB,-7.93936751319271e+000°)
1.60694125301290e+003	(-4.16651160127107e-001dB,-7.94310710425953e+000°)
1.60768144723074e+003	(-4.16648188678509e-001dB,-7.94684853385611e+000°)
1.60842198239911e+003	(-4.16645214363792e-001dB,-7.95059180299409e+000°)
1.60916285867507e+003	(-4.16642237180021e-001dB,-7.95433691268580e+000°)
1.60990407621573e+003	(-4.16639257124336e-001dB,-7.95808386394433e+000°)
1.61064563517830e+003	(-4.16636274193847e-001dB,-7.96183265778332e+000°)
1.61138753572003e+003	(-4.16633288385684e-001dB,-7.96558329521726e+000°)
1.61212977799827e+003	(-4.16630299696906e-001dB,-7.96933577726136e+000°)
1.61287236217043e+003	(-4.16627308124623e-001dB,-7.97309010493145e+000°)
1.61361528839399e+003	(-4.16624313665995e-001dB,-7.97684627924405e+000°)
1.61435855682651e+003	(-4.16621316318034e-001dB,-7.98060430121651e+000°)
1.61510216762563e+003	(-4.16618316077884e-001dB,-7.98436417186683e+000°)
1.61584612094903e+003	(-4.16615312942621e-001dB,-7.98812589221369e+000°)
1.61659041695450e+003	(-4.16612306909357e-001dB,-7.99188946327648e+000°)
1.61733505579988e+003	(-4.16609297975079e-001dB,-7.99565488607531e+000°)
1.61808003764309e+003	(-4.16606286137006e-001dB,-7.99942216163109e+000°)
1.61882536264213e+003	(-4.16603271392118e-001dB,-8.00319129096531e+000°)
1.61957103095507e+003	(-4.16600253737507e-001dB,-8.00696227510023e+000°)
1.62031704274003e+003	(-4.16597233170269e-001dB,-8.01073511505890e+000°)
1.62106339815523e+003	(-4.16594209687454e-001dB,-8.01450981186494e+000°)
1.62181009735896e+003	(-4.16591183286134e-001dB,-8.01828636654274e+000°)
1.62255714050957e+003	(-4.16588153963348e-001dB,-8.02206478011752e+000°)
1.62330452776549e+003	(-4.16585121716161e-001dB,-8.02584505361505e+000°)
1.62405225928522e+003	(-4.16582086541646e-001dB,-8.02962718806190e+000°)
1.62480033522735e+003	(-4.16579048436848e-001dB,-8.03341118448535e+000°)
1.62554875575051e+003	(-4.16576007398808e-001dB,-8.03719704391342e+000°)
1.62629752101344e+003	(-4.16572963424575e-001dB,-8.04098476737481e+000°)
1.62704663117492e+003	(-4.16569916511188e-001dB,-8.04477435589897e+000°)
1.62779608639383e+003	(-4.16566866655684e-001dB,-8.04856581051602e+000°)
1.62854588682910e+003	(-4.16563813855100e-001dB,-8.05235913225691e+000°)
1.62929603263975e+003	(-4.16560758106477e-001dB,-8.05615432215319e+000°)
1.63004652398487e+003	(-4.16557699406848e-001dB,-8.05995138123719e+000°)
1.63079736102362e+003	(-4.16554637753189e-001dB,-8.06375031054200e+000°)
1.63154854391524e+003	(-4.16551573142567e-001dB,-8.06755111110139e+000°)
1.63230007281902e+003	(-4.16548505572035e-001dB,-8.07135378394984e+000°)
1.63305194789436e+003	(-4.16545435038529e-001dB,-8.07515833012256e+000°)
1.63380416930071e+003	(-4.16542361539081e-001dB,-8.07896475065559e+000°)
1.63455673719759e+003	(-4.16539285070749e-001dB,-8.08277304658554e+000°)
1.63530965174461e+003	(-4.16536205630528e-001dB,-8.08658321894979e+000°)
1.63606291310145e+003	(-4.16533123215381e-001dB,-8.09039526878658e+000°)
1.63681652142784e+003	(-4.16530037822336e-001dB,-8.09420919713473e+000°)
1.63757047688361e+003	(-4.16526949448358e-001dB,-8.09802500503382e+000°)
1.63832477962867e+003	(-4.16523858090485e-001dB,-8.10184269352426e+000°)
1.63907942982297e+003	(-4.16520763745694e-001dB,-8.10566226364701e+000°)
1.63983442762657e+003	(-4.16517666410998e-001dB,-8.10948371644393e+000°)
1.64058977319957e+003	(-4.16514566083297e-001dB,-8.11330705295755e+000°)
1.64134546670217e+003	(-4.16511462759611e-001dB,-8.11713227423113e+000°)
1.64210150829464e+003	(-4.16508356436960e-001dB,-8.12095938130868e+000°)
1.64285789813730e+003	(-4.16505247112286e-001dB,-8.12478837523492e+000°)
1.64361463639058e+003	(-4.16502134782539e-001dB,-8.12861925705529e+000°)
1.64437172321496e+003	(-4.16499019444693e-001dB,-8.13245202781605e+000°)
1.64512915877100e+003	(-4.16495901095757e-001dB,-8.13628668856414e+000°)
1.64588694321933e+003	(-4.16492779732652e-001dB,-8.14012324034722e+000°)
1.64664507672067e+003	(-4.16489655352322e-001dB,-8.14396168421375e+000°)
1.64740355943578e+003	(-4.16486527951757e-001dB,-8.14780202121284e+000°)
1.64816239152554e+003	(-4.16483397527890e-001dB,-8.15164425239444e+000°)
1.64892157315086e+003	(-4.16480264077675e-001dB,-8.15548837880922e+000°)
1.64968110447276e+003	(-4.16477127598001e-001dB,-8.15933440150847e+000°)
1.65044098565231e+003	(-4.16473988085908e-001dB,-8.16318232154440e+000°)
1.65120121685066e+003	(-4.16470845538247e-001dB,-8.16703213996986e+000°)
1.65196179822905e+003	(-4.16467699952020e-001dB,-8.17088385783847e+000°)
1.65272272994876e+003	(-4.16464551324088e-001dB,-8.17473747620460e+000°)
1.65348401217118e+003	(-4.16461399651416e-001dB,-8.17859299612334e+000°)
1.65424564505776e+003	(-4.16458244930976e-001dB,-8.18245041865059e+000°)
1.65500762877002e+003	(-4.16455087159598e-001dB,-8.18630974484290e+000°)
1.65576996346956e+003	(-4.16451926334215e-001dB,-8.19017097575765e+000°)
1.65653264931805e+003	(-4.16448762451814e-001dB,-8.19403411245290e+000°)
1.65729568647724e+003	(-4.16445595509237e-001dB,-8.19789915598753e+000°)
1.65805907510895e+003	(-4.16442425503401e-001dB,-8.20176610742118e+000°)
1.65882281537508e+003	(-4.16439252431229e-001dB,-8.20563496781411e+000°)
1.65958690743759e+003	(-4.16436076289591e-001dB,-8.20950573822747e+000°)
1.66035135145854e+003	(-4.16432897075409e-001dB,-8.21337841972314e+000°)
1.66111614760004e+003	(-4.16429714785587e-001dB,-8.21725301336366e+000°)
1.66188129602430e+003	(-4.16426529416989e-001dB,-8.22112952021244e+000°)
1.66264679689357e+003	(-4.16423340966500e-001dB,-8.22500794133356e+000°)
1.66341265037020e+003	(-4.16420149431003e-001dB,-8.22888827779193e+000°)
1.66417885661662e+003	(-4.16416954807420e-001dB,-8.23277053065316e+000°)
1.66494541579531e+003	(-4.16413757092580e-001dB,-8.23665470098361e+000°)
1.66571232806884e+003	(-4.16410556283395e-001dB,-8.24054078985042e+000°)
1.66647959359986e+003	(-4.16407352376698e-001dB,-8.24442879832150e+000°)
1.66724721255109e+003	(-4.16404145369354e-001dB,-8.24831872746555e+000°)
1.66801518508532e+003	(-4.16400935258246e-001dB,-8.25221057835190e+000°)
1.66878351136542e+003	(-4.16397722040269e-001dB,-8.25610435205078e+000°)
1.66955219155433e+003	(-4.16394505712214e-001dB,-8.26000004963313e+000°)
1.67032122581507e+003	(-4.16391286270922e-001dB,-8.26389767217064e+000°)
1.67109061431074e+003	(-4.16388063713324e-001dB,-8.26779722073577e+000°)
1.67186035720450e+003	(-4.16384838036181e-001dB,-8.27169869640179e+000°)
1.67263045465959e+003	(-4.16381609236384e-001dB,-8.27560210024257e+000°)
1.67340090683934e+003	(-4.16378377310793e-001dB,-8.27950743333298e+000°)
1.67417171390715e+003	(-4.16375142256177e-001dB,-8.28341469674855e+000°)
1.67494287602647e+003	(-4.16371904069435e-001dB,-8.28732389156549e+000°)
1.67571439336086e+003	(-4.16368662747343e-001dB,-8.29123501886086e+000°)
1.67648626607393e+003	(-4.16365418286753e-001dB,-8.29514807971257e+000°)
1.67725849432938e+003	(-4.16362170684473e-001dB,-8.29906307519915e+000°)
1.67803107829099e+003	(-4.16358919937296e-001dB,-8.30298000639998e+000°)
1.67880401812259e+003	(-4.16355666042109e-001dB,-8.30689887439515e+000°)
1.67957731398812e+003	(-4.16352408995666e-001dB,-8.31081968026562e+000°)
1.68035096605156e+003	(-4.16349148794787e-001dB,-8.31474242509296e+000°)
1.68112497447699e+003	(-4.16345885436302e-001dB,-8.31866710995978e+000°)
1.68189933942856e+003	(-4.16342618916968e-001dB,-8.32259373594920e+000°)
1.68267406107050e+003	(-4.16339349233604e-001dB,-8.32652230414522e+000°)
1.68344913956710e+003	(-4.16336076383014e-001dB,-8.33045281563261e+000°)
1.68422457508274e+003	(-4.16332800361967e-001dB,-8.33438527149696e+000°)
1.68500036778186e+003	(-4.16329521167252e-001dB,-8.33831967282452e+000°)
1.68577651782901e+003	(-4.16326238795674e-001dB,-8.34225602070244e+000°)
1.68655302538877e+003	(-4.16322953243988e-001dB,-8.34619431621863e+000°)
1.68732989062584e+003	(-4.16319664508962e-001dB,-8.35013456046164e+000°)
1.68810711370495e+003	(-4.16316372587389e-001dB,-8.35407675452098e+000°)
1.68888469479095e+003	(-4.16313077476059e-001dB,-8.35802089948687e+000°)
1.68966263404874e+003	(-4.16309779171706e-001dB,-8.36196699645028e+000°)
1.69044093164330e+003	(-4.16306477671065e-001dB,-8.36591504650299e+000°)
1.69121958773969e+003	(-4.16303172970963e-001dB,-8.36986505073759e+000°)
1.69199860250304e+003	(-4.16299865068106e-001dB,-8.37381701024738e+000°)
1.69277797609856e+003	(-4.16296553959264e-001dB,-8.37777092612655e+000°)
1.69355770869155e+003	(-4.16293239641146e-001dB,-8.38172679946998e+000°)
1.69433780044736e+003	(-4.16289922110543e-001dB,-8.38568463137333e+000°)
1.69511825153143e+003	(-4.16286601364210e-001dB,-8.38964442293314e+000°)
1.69589906210928e+003	(-4.16283277398829e-001dB,-8.39360617524666e+000°)
1.69668023234650e+003	(-4.16279950211160e-001dB,-8.39756988941195e+000°)
1.69746176240875e+003	(-4.16276619797889e-001dB,-8.40153556652790e+000°)
1.69824365246178e+003	(-4.16273286155836e-001dB,-8.40550320769409e+000°)
1.69902590267141e+003	(-4.16269949281649e-001dB,-8.40947281401098e+000°)
1.69980851320353e+003	(-4.16266609172094e-001dB,-8.41344438657985e+000°)
1.70059148422412e+003	(-4.16263265823832e-001dB,-8.41741792650262e+000°)
1.70137481589923e+003	(-4.16259919233632e-001dB,-8.42139343488212e+000°)
1.70215850839498e+003	(-4.16256569398122e-001dB,-8.42537091282199e+000°)
1.70294256187758e+003	(-4.16253216314105e-001dB,-8.42935036142657e+000°)
1.70372697651330e+003	(-4.16249859978229e-001dB,-8.43333178180113e+000°)
1.70451175246851e+003	(-4.16246500387190e-001dB,-8.43731517505156e+000°)
1.70529688990962e+003	(-4.16243137537691e-001dB,-8.44130054228473e+000°)
1.70608238900316e+003	(-4.16239771426405e-001dB,-8.44528788460813e+000°)
1.70686824991570e+003	(-4.16236402050030e-001dB,-8.44927720313023e+000°)
1.70765447281391e+003	(-4.16233029405271e-001dB,-8.45326849896017e+000°)
1.70844105786453e+003	(-4.16229653488760e-001dB,-8.45726177320794e+000°)
1.70922800523437e+003	(-4.16226274297224e-001dB,-8.46125702698424e+000°)
1.71001531509032e+003	(-4.16222891827323e-001dB,-8.46525426140074e+000°)
1.71080298759936e+003	(-4.16219506075687e-001dB,-8.46925347756985e+000°)
1.71159102292853e+003	(-4.16216117039002e-001dB,-8.47325467660471e+000°)
1.71237942124496e+003	(-4.16212724713939e-001dB,-8.47725785961926e+000°)
1.71316818271584e+003	(-4.16209329097156e-001dB,-8.48126302772835e+000°)
1.71395730750846e+003	(-4.16205930185285e-001dB,-8.48527018204759e+000°)
1.71474679579016e+003	(-4.16202527974995e-001dB,-8.48927932369341e+000°)
1.71553664772838e+003	(-4.16199122462914e-001dB,-8.49329045378292e+000°)
1.71632686349063e+003	(-4.16195713645729e-001dB,-8.49730357343426e+000°)
1.71711744324449e+003	(-4.16192301520026e-001dB,-8.50131868376621e+000°)
1.71790838715762e+003	(-4.16188886082441e-001dB,-8.50533578589841e+000°)
1.71869969539777e+003	(-4.16185467329641e-001dB,-8.50935488095130e+000°)
1.71949136813276e+003	(-4.16182045258192e-001dB,-8.51337597004616e+000°)
1.72028340553047e+003	(-4.16178619864820e-001dB,-8.51739905430508e+000°)
1.72107580775888e+003	(-4.16175191146079e-001dB,-8.52142413485093e+000°)
1.72186857498604e+003	(-4.16171759098535e-001dB,-8.52545121280741e+000°)
1.72266170738008e+003	(-4.16168323718941e-001dB,-8.52948028929903e+000°)
1.72345520510920e+003	(-4.16164885003757e-001dB,-8.53351136545118e+000°)
1.72424906834168e+003	(-4.16161442949694e-001dB,-8.53754444238993e+000°)
1.72504329724588e+003	(-4.16157997553288e-001dB,-8.54157952124232e+000°)
1.72583789199024e+003	(-4.16154548811146e-001dB,-8.54561660313611e+000°)
1.72663285274327e+003	(-4.16151096719939e-001dB,-8.54965568919983e+000°)
1.72742817967357e+003	(-4.16147641276158e-001dB,-8.55369678056300e+000°)
1.72822387294980e+003	(-4.16144182476401e-001dB,-8.55773987835580e+000°)
1.72901993274071e+003	(-4.16140720317306e-001dB,-8.56178498370932e+000°)
1.72981635921514e+003	(-4.16137254795428e-001dB,-8.56583209775542e+000°)
1.73061315254197e+003	(-4.16133785907293e-001dB,-8.56988122162685e+000°)
1.73141031289019e+003	(-4.16130313649572e-001dB,-8.57393235645716e+000°)
1.73220784042886e+003	(-4.16126838018748e-001dB,-8.57798550338062e+000°)
1.73300573532712e+003	(-4.16123359011412e-001dB,-8.58204066353248e+000°)
1.73380399775417e+003	(-4.16119876624122e-001dB,-8.58609783804874e+000°)
1.73460262787932e+003	(-4.16116390853431e-001dB,-8.59015702806621e+000°)
1.73540162587193e+003	(-4.16112901695913e-001dB,-8.59421823472259e+000°)
1.73620099190145e+003	(-4.16109409148082e-001dB,-8.59828145915634e+000°)
1.73700072613741e+003	(-4.16105913206518e-001dB,-8.60234670250678e+000°)
1.73780082874941e+003	(-4.16102413867696e-001dB,-8.60641396591410e+000°)
1.73860129990713e+003	(-4.16098911128263e-001dB,-8.61048325051922e+000°)
1.73940213978034e+003	(-4.16095404984665e-001dB,-8.61455455746402e+000°)
1.74020334853887e+003	(-4.16091895433452e-001dB,-8.61862788789115e+000°)
1.74100492635264e+003	(-4.16088382471137e-001dB,-8.62270324294404e+000°)
1.74180687339165e+003	(-4.16084866094293e-001dB,-8.62678062376702e+000°)
1.74260918982597e+003	(-4.16081346299385e-001dB,-8.63086003150525e+000°)
1.74341187582574e+003	(-4.16077823082941e-001dB,-8.63494146730476e+000°)
1.74421493156121e+003	(-4.16074296441480e-001dB,-8.63902493231229e+000°)
1.74501835720268e+003	(-4.16070766371494e-001dB,-8.64311042767559e+000°)
1.74582215292054e+003	(-4.16067232869486e-001dB,-8.64719795454311e+000°)
1.74662631888525e+003	(-4.16063695931992e-001dB,-8.65128751406423e+000°)
1.74743085526736e+003	(-4.16060155555460e-001dB,-8.65537910738906e+000°)
1.74823576223749e+003	(-4.16056611736389e-001dB,-8.65947273566872e+000°)
1.74904103996634e+003	(-4.16053064471281e-001dB,-8.66356840005503e+000°)
1.74984668862469e+003	(-4.16049513756625e-001dB,-8.66766610170066e+000°)
1.75065270838341e+003	(-4.16045959588876e-001dB,-8.67176584175924e+000°)
1.75145909941342e+003	(-4.16042401964523e-001dB,-8.67586762138511e+000°)
1.75226586188574e+003	(-4.16038840880023e-001dB,-8.67997144173354e+000°)
1.75307299597148e+003	(-4.16035276331887e-001dB,-8.68407730396062e+000°)
1.75388050184180e+003	(-4.16031708316522e-001dB,-8.68818520922332e+000°)
1.75468837966795e+003	(-4.16028136830425e-001dB,-8.69229515867936e+000°)
1.75549662962127e+003	(-4.16024561870001e-001dB,-8.69640715348745e+000°)
1.75630525187317e+003	(-4.16020983431772e-001dB,-8.70052119480696e+000°)
1.75711424659513e+003	(-4.16017401512159e-001dB,-8.70463728379838e+000°)
1.75792361395873e+003	(-4.16013816107608e-001dB,-8.70875542162282e+000°)
1.75873335413561e+003	(-4.16010227214501e-001dB,-8.71287560944229e+000°)
1.75954346729750e+003	(-4.16006634829375e-001dB,-8.71699784841972e+000°)
1.76035395361620e+003	(-4.16003038948567e-001dB,-8.72112213971885e+000°)
1.76116481326360e+003	(-4.15999439568569e-001dB,-8.72524848450432e+000°)
1.76197604641167e+003	(-4.15995836685783e-001dB,-8.72937688394153e+000°)
1.76278765323243e+003	(-4.15992230296605e-001dB,-8.73350733919685e+000°)
1.76359963389803e+003	(-4.15988620397504e-001dB,-8.73763985143744e+000°)
1.76441198858066e+003	(-4.15985006984885e-001dB,-8.74177442183134e+000°)
1.76522471745259e+003	(-4.15981390055080e-001dB,-8.74591105154739e+000°)
1.76603782068620e+003	(-4.15977769604587e-001dB,-8.75004974175544e+000°)
1.76685129845392e+003	(-4.15974145629757e-001dB,-8.75419049362605e+000°)
1.76766515092826e+003	(-4.15970518126982e-001dB,-8.75833330833069e+000°)
1.76847937828184e+003	(-4.15966887092693e-001dB,-8.76247818704173e+000°)
1.76929398068732e+003	(-4.15963252523257e-001dB,-8.76662513093236e+000°)
1.77010895831746e+003	(-4.15959614415000e-001dB,-8.77077414117663e+000°)
1.77092431134510e+003	(-4.15955972764408e-001dB,-8.77492521894950e+000°)
1.77174003994316e+003	(-4.15952327567765e-001dB,-8.77907836542678e+000°)
1.77255614428463e+003	(-4.15948678821529e-001dB,-8.78323358178516e+000°)
1.77337262454259e+003	(-4.15945026521998e-001dB,-8.78739086920212e+000°)
1.77418948089020e+003	(-4.15941370665564e-001dB,-8.79155022885613e+000°)
1.77500671350069e+003	(-4.15937711248571e-001dB,-8.79571166192641e+000°)
1.77582432254738e+003	(-4.15934048267397e-001dB,-8.79987516959317e+000°)
1.77664230820365e+003	(-4.15930381718409e-001dB,-8.80404075303739e+000°)
1.77746067064300e+003	(-4.15926711597882e-001dB,-8.80820841344101e+000°)
1.77827941003896e+003	(-4.15923037902253e-001dB,-8.81237815198668e+000°)
1.77909852656518e+003	(-4.15919360627761e-001dB,-8.81654996985820e+000°)
1.77991802039537e+003	(-4.15915679770800e-001dB,-8.82072386824002e+000°)
1.78073789170333e+003	(-4.15911995327735e-001dB,-8.82489984831752e+000°)
1.78155814066293e+003	(-4.15908307294842e-001dB,-8.82907791127703e+000°)
1.78237876744813e+003	(-4.15904615668457e-001dB,-8.83325805830565e+000°)
1.78319977223295e+003	(-4.15900920444906e-001dB,-8.83744029059139e+000°)
1.78402115519153e+003	(-4.15897221620490e-001dB,-8.84162460932321e+000°)
1.78484291649804e+003	(-4.15893519191484e-001dB,-8.84581101569093e+000°)
1.78566505632678e+003	(-4.15889813154288e-001dB,-8.84999951088513e+000°)
1.78648757485209e+003	(-4.15886103505179e-001dB,-8.85419009609750e+000°)
1.78731047224841e+003	(-4.15882390240384e-001dB,-8.85838277252035e+000°)
