Freq.	V(n004)/I(R1)
9.90831944892716e+001	(3.35090616934290e+001dB,-1.72899199715248e+002°)
9.93116048420882e+001	(3.35093678587690e+001dB,-1.72882998110351e+002°)
9.95405417351475e+001	(3.35096754151096e+001dB,-1.72866760303568e+002°)
9.97700063822501e+001	(3.35099843692326e+001dB,-1.72850486218768e+002°)
9.99999999999948e+001	(3.35102947274464e+001dB,-1.72834175780109e+002°)
1.00230523807785e+002	(3.35106064960394e+001dB,-1.72817828911664e+002°)
1.00461579027834e+002	(3.35109196808265e+001dB,-1.72801445537803e+002°)
1.00693166885175e+002	(3.35112342885091e+001dB,-1.72785025582059e+002°)
1.00925288607663e+002	(3.35115503257679e+001dB,-1.72768568967879e+002°)
1.01157945425985e+002	(3.35118677983573e+001dB,-1.72752075619389e+002°)
1.01391138573663e+002	(3.35121867133708e+001dB,-1.72735545459492e+002°)
1.01624869287064e+002	(3.35125070765218e+001dB,-1.72718978412150e+002°)
1.01859138805406e+002	(3.35128288948630e+001dB,-1.72702374400105e+002°)
1.02093948370763e+002	(3.35131521740670e+001dB,-1.72685733347161e+002°)
1.02329299228070e+002	(3.35134769220519e+001dB,-1.72669055175126e+002°)
1.02565192625135e+002	(3.35138031439959e+001dB,-1.72652339808031e+002°)
1.02801629812642e+002	(3.35141308473227e+001dB,-1.72635587167904e+002°)
1.03038612044156e+002	(3.35144600385289e+001dB,-1.72618797177464e+002°)
1.03276140576134e+002	(3.35147907240904e+001dB,-1.72601969759351e+002°)
1.03514216667929e+002	(3.35151229100088e+001dB,-1.72585104836514e+002°)
1.03752841581796e+002	(3.35154566045316e+001dB,-1.72568202329883e+002°)
1.03992016582900e+002	(3.35157918131656e+001dB,-1.72551262162639e+002°)
1.04231742939325e+002	(3.35161285427566e+001dB,-1.72534284256722e+002°)
1.04472021922074e+002	(3.35164668005826e+001dB,-1.72517268533600e+002°)
1.04712854805084e+002	(3.35168065934474e+001dB,-1.72500214915054e+002°)
1.04954242865227e+002	(3.35171479276806e+001dB,-1.72483123323183e+002°)
1.05196187382317e+002	(3.35174908109504e+001dB,-1.72465993678825e+002°)
1.05438689639120e+002	(3.35178352490908e+001dB,-1.72448825904324e+002°)
1.05681750921360e+002	(3.35181812501811e+001dB,-1.72431619919970e+002°)
1.05925372517723e+002	(3.35185288204660e+001dB,-1.72414375647558e+002°)
1.06169555719867e+002	(3.35188779666227e+001dB,-1.72397093008419e+002°)
1.06414301822426e+002	(3.35192286962133e+001dB,-1.72379771923010e+002°)
1.06659612123020e+002	(3.35195810163252e+001dB,-1.72362412312108e+002°)
1.06905487922260e+002	(3.35199349344780e+001dB,-1.72345014096017e+002°)
1.07151930523755e+002	(3.35202904563567e+001dB,-1.72327577196575e+002°)
1.07398941234119e+002	(3.35206475907974e+001dB,-1.72310101532730e+002°)
1.07646521362978e+002	(3.35210063434423e+001dB,-1.72292587026179e+002°)
1.07894672222977e+002	(3.35213667226314e+001dB,-1.72275033596122e+002°)
1.08143395129788e+002	(3.35217287348701e+001dB,-1.72257441163307e+002°)
1.08392691402114e+002	(3.35220923880018e+001dB,-1.72239809647193e+002°)
1.08642562361701e+002	(3.35224576889420e+001dB,-1.72222138967980e+002°)
1.08893009333337e+002	(3.35228246450374e+001dB,-1.72204429045390e+002°)
1.09144033644870e+002	(3.35231932640666e+001dB,-1.72186679798665e+002°)
1.09395636627203e+002	(3.35235635524264e+001dB,-1.72168891148207e+002°)
1.09647819614312e+002	(3.35239355192113e+001dB,-1.72151063011884e+002°)
1.09900583943246e+002	(3.35243091703212e+001dB,-1.72133195310374e+002°)
1.10153930954135e+002	(3.35246845134472e+001dB,-1.72115287962640e+002°)
1.10407861990201e+002	(3.35250615567115e+001dB,-1.72097340887162e+002°)
1.10662378397761e+002	(3.35254403073081e+001dB,-1.72079354003180e+002°)
1.10917481526234e+002	(3.35258207733152e+001dB,-1.72061327229033e+002°)
1.11173172728153e+002	(3.35262029614293e+001dB,-1.72043260484244e+002°)
1.11429453359167e+002	(3.35265868801379e+001dB,-1.72025153686603e+002°)
1.11686324778050e+002	(3.35269725369999e+001dB,-1.72007006754664e+002°)
1.11943788346709e+002	(3.35273599390985e+001dB,-1.71988819607340e+002°)
1.12201845430190e+002	(3.35277490944015e+001dB,-1.71970592162639e+002°)
1.12460497396686e+002	(3.35281400113076e+001dB,-1.71952324338079e+002°)
1.12719745617545e+002	(3.35285326972868e+001dB,-1.71934016051957e+002°)
1.12979591467273e+002	(3.35289271597868e+001dB,-1.71915667222510e+002°)
1.13240036323549e+002	(3.35293234075924e+001dB,-1.71897277766636e+002°)
1.13501081567225e+002	(3.35297214472003e+001dB,-1.71878847603298e+002°)
1.13762728582337e+002	(3.35301212878040e+001dB,-1.71860376648842e+002°)
1.14024978756110e+002	(3.35305229367616e+001dB,-1.71841864821255e+002°)
1.14287833478971e+002	(3.35309264027684e+001dB,-1.71823312037180e+002°)
1.14551294144547e+002	(3.35313316931376e+001dB,-1.71804718214486e+002°)
1.14815362149682e+002	(3.35317388160663e+001dB,-1.71786083270123e+002°)
1.15080038894437e+002	(3.35321477797291e+001dB,-1.71767407120982e+002°)
1.15345325782103e+002	(3.35325585927312e+001dB,-1.71748689683460e+002°)
1.15611224219203e+002	(3.35329712622954e+001dB,-1.71729930875194e+002°)
1.15877735615506e+002	(3.35333857974350e+001dB,-1.71711130612031e+002°)
1.16144861384028e+002	(3.35338022066872e+001dB,-1.71692288810186e+002°)
1.16412602941043e+002	(3.35342204972067e+001dB,-1.71673405387132e+002°)
1.16680961706090e+002	(3.35346406783920e+001dB,-1.71654480258098e+002°)
1.16949939101980e+002	(3.35350627578056e+001dB,-1.71635513340009e+002°)
1.17219536554806e+002	(3.35354867448002e+001dB,-1.71616504547977e+002°)
1.17489755493946e+002	(3.35359126464395e+001dB,-1.71597453799260e+002°)
1.17760597352074e+002	(3.35363404724839e+001dB,-1.71578361008415e+002°)
1.18032063565166e+002	(3.35367702304047e+001dB,-1.71559226092156e+002°)
1.18304155572510e+002	(3.35372019294631e+001dB,-1.71540048965371e+002°)
1.18576874816709e+002	(3.35376355775379e+001dB,-1.71520829544226e+002°)
1.18850222743695e+002	(3.35380711842977e+001dB,-1.71501567743055e+002°)
1.19124200802731e+002	(3.35385087575755e+001dB,-1.71482263477922e+002°)
1.19398810446421e+002	(3.35389483060873e+001dB,-1.71462916663949e+002°)
1.19674053130718e+002	(3.35393898394330e+001dB,-1.71443527215307e+002°)
1.19949930314931e+002	(3.35398333649231e+001dB,-1.71424095048365e+002°)
1.20226443461734e+002	(3.35402788921113e+001dB,-1.71404620077195e+002°)
1.20503594037173e+002	(3.35407264300749e+001dB,-1.71385102216266e+002°)
1.20781383510671e+002	(3.35411759874150e+001dB,-1.71365541380452e+002°)
1.21059813355041e+002	(3.35416275722561e+001dB,-1.71345937485035e+002°)
1.21338885046491e+002	(3.35420811954194e+001dB,-1.71326290442523e+002°)
1.21618600064630e+002	(3.35425368640766e+001dB,-1.71306600169015e+002°)
1.21898959892480e+002	(3.35429945880960e+001dB,-1.71286866577834e+002°)
1.22179966016480e+002	(3.35434543759629e+001dB,-1.71267089583626e+002°)
1.22461619926498e+002	(3.35439162374990e+001dB,-1.71247269099618e+002°)
1.22743923115834e+002	(3.35443801820498e+001dB,-1.71227405039448e+002°)
1.23026877081231e+002	(3.35448462171243e+001dB,-1.71207497318558e+002°)
1.23310483322884e+002	(3.35453143538344e+001dB,-1.71187545848655e+002°)
1.23594743344444e+002	(3.35457846000960e+001dB,-1.71167550544639e+002°)
1.23879658653030e+002	(3.35462569660679e+001dB,-1.71147511319051e+002°)
1.24165230759234e+002	(3.35467314605260e+001dB,-1.71127428085785e+002°)
1.24451461177131e+002	(3.35472080926760e+001dB,-1.71107300758234e+002°)
1.24738351424287e+002	(3.35476868726069e+001dB,-1.71087129248812e+002°)
1.25025903021765e+002	(3.35481678099310e+001dB,-1.71066913470361e+002°)
1.25314117494134e+002	(3.35486509128777e+001dB,-1.71046653337094e+002°)
1.25602996369480e+002	(3.35491361914660e+001dB,-1.71026348761313e+002°)
1.25892541179409e+002	(3.35496236556915e+001dB,-1.71005999655277e+002°)
1.26182753459060e+002	(3.35501133150733e+001dB,-1.70985605931679e+002°)
1.26473634747108e+002	(3.35506051795603e+001dB,-1.70965167502703e+002°)
1.26765186585777e+002	(3.35510992572651e+001dB,-1.70944684282402e+002°)
1.27057410520847e+002	(3.35515955599028e+001dB,-1.70924156180990e+002°)
1.27350308101659e+002	(3.35520940959927e+001dB,-1.70903583111977e+002°)
1.27643880881127e+002	(3.35525948758433e+001dB,-1.70882964986938e+002°)
1.27938130415745e+002	(3.35530979083804e+001dB,-1.70862301718850e+002°)
1.28233058265595e+002	(3.35536032052256e+001dB,-1.70841593217779e+002°)
1.28528665994354e+002	(3.35541107743513e+001dB,-1.70820839397606e+002°)
1.28824955169306e+002	(3.35546206273325e+001dB,-1.70800040168332e+002°)
1.29121927361346e+002	(3.35551327734544e+001dB,-1.70779195442338e+002°)
1.29419584144991e+002	(3.35556472219791e+001dB,-1.70758305131983e+002°)
1.29717927098388e+002	(3.35561639848646e+001dB,-1.70737369146684e+002°)
1.30016957803321e+002	(3.35566830708730e+001dB,-1.70716387399232e+002°)
1.30316677845222e+002	(3.35572044901025e+001dB,-1.70695359800939e+002°)
1.30617088813176e+002	(3.35577282530815e+001dB,-1.70674286262599e+002°)
1.30918192299933e+002	(3.35582543703148e+001dB,-1.70653166694982e+002°)
1.31219989901913e+002	(3.35587828518308e+001dB,-1.70632001009323e+002°)
1.31522483219216e+002	(3.35593137085410e+001dB,-1.70610789115850e+002°)
1.31825673855633e+002	(3.35598469499736e+001dB,-1.70589530926250e+002°)
1.32129563418650e+002	(3.35603825860871e+001dB,-1.70568226351702e+002°)
1.32434153519459e+002	(3.35609206295360e+001dB,-1.70546875300382e+002°)
1.32739445772966e+002	(3.35614610884190e+001dB,-1.70525477685414e+002°)
1.33045441797801e+002	(3.35620039744375e+001dB,-1.70504033415929e+002°)
1.33352143216324e+002	(3.35625492979101e+001dB,-1.70482542402529e+002°)
1.33659551654636e+002	(3.35630970700382e+001dB,-1.70461004554803e+002°)
1.33967668742585e+002	(3.35636473010939e+001dB,-1.70439419783321e+002°)
1.34276496113778e+002	(3.35642000013260e+001dB,-1.70417787998644e+002°)
1.34586035405587e+002	(3.35647551823196e+001dB,-1.70396109109806e+002°)
1.34896288259157e+002	(3.35653128547303e+001dB,-1.70374383026834e+002°)
1.35207256319420e+002	(3.35658730291906e+001dB,-1.70352609659743e+002°)
1.35518941235095e+002	(3.35664357158565e+001dB,-1.70330788919049e+002°)
1.35831344658707e+002	(3.35670009266739e+001dB,-1.70308920713223e+002°)
1.36144468246587e+002	(3.35675686731123e+001dB,-1.70287004951229e+002°)
1.36458313658884e+002	(3.35681389648053e+001dB,-1.70265041544065e+002°)
1.36772882559577e+002	(3.35687118140827e+001dB,-1.70243030399655e+002°)
1.37088176616477e+002	(3.35692872309853e+001dB,-1.70220971428477e+002°)
1.37404197501243e+002	(3.35698652277971e+001dB,-1.70198864538433e+002°)
1.37720946889386e+002	(3.35704458140593e+001dB,-1.70176709640514e+002°)
1.38038426460280e+002	(3.35710290029167e+001dB,-1.70154506641571e+002°)
1.38356637897170e+002	(3.35716148047713e+001dB,-1.70132255451556e+002°)
1.38675582887180e+002	(3.35722032313621e+001dB,-1.70109955978862e+002°)
1.38995263121327e+002	(3.35727942934989e+001dB,-1.70087608132921e+002°)
1.39315680294522e+002	(3.35733880028749e+001dB,-1.70065211822124e+002°)
1.39636836105585e+002	(3.35739843716142e+001dB,-1.70042766954336e+002°)
1.39958732257253e+002	(3.35745834095515e+001dB,-1.70020273440044e+002°)
1.40281370456187e+002	(3.35751851301250e+001dB,-1.69997731185539e+002°)
1.40604752412983e+002	(3.35757895444841e+001dB,-1.69975140099738e+002°)
1.40928879842179e+002	(3.35763966642087e+001dB,-1.69952500091037e+002°)
1.41253754462267e+002	(3.35770065004030e+001dB,-1.69929811068370e+002°)
1.41579377995699e+002	(3.35776190650550e+001dB,-1.69907072939617e+002°)
1.41905752168900e+002	(3.35782343710369e+001dB,-1.69884285611600e+002°)
1.42232878712273e+002	(3.35788524289321e+001dB,-1.69861448993806e+002°)
1.42560759360210e+002	(3.35794732515680e+001dB,-1.69838562993069e+002°)
1.42889395851101e+002	(3.35800968503898e+001dB,-1.69815627517835e+002°)
1.43218789927345e+002	(3.35807232372737e+001dB,-1.69792642476025e+002°)
1.43548943335357e+002	(3.35813524249802e+001dB,-1.69769607774497e+002°)
1.43879857825576e+002	(3.35819844248879e+001dB,-1.69746523321737e+002°)
1.44211535152478e+002	(3.35826192497129e+001dB,-1.69723389024625e+002°)
1.44543977074584e+002	(3.35832569112428e+001dB,-1.69700204791138e+002°)
1.44877185354467e+002	(3.35838974216966e+001dB,-1.69676970528730e+002°)
1.45211161758765e+002	(3.35845407941776e+001dB,-1.69653686143778e+002°)
1.45545908058188e+002	(3.35851870399543e+001dB,-1.69630351544861e+002°)
1.45881426027526e+002	(3.35858361720864e+001dB,-1.69606966638393e+002°)
1.46217717445663e+002	(3.35864882031586e+001dB,-1.69583531331350e+002°)
1.46554784095582e+002	(3.35871431448274e+001dB,-1.69560045531833e+002°)
1.46892627764378e+002	(3.35878010109939e+001dB,-1.69536509145212e+002°)
1.47231250243263e+002	(3.35884618123648e+001dB,-1.69512922080739e+002°)
1.47570653327580e+002	(3.35891255637047e+001dB,-1.69489284242721e+002°)
1.47910838816811e+002	(3.35897922765840e+001dB,-1.69465595539358e+002°)
1.48251808514586e+002	(3.35904619639114e+001dB,-1.69441855877219e+002°)
1.48593564228691e+002	(3.35911346385744e+001dB,-1.69418065162898e+002°)
1.48936107771082e+002	(3.35918103129861e+001dB,-1.69394223303577e+002°)
1.49279440957890e+002	(3.35924890004448e+001dB,-1.69370330205351e+002°)
1.49623565609434e+002	(3.35931707142280e+001dB,-1.69346385774344e+002°)
1.49968483550228e+002	(3.35938554666855e+001dB,-1.69322389917834e+002°)
1.50314196608993e+002	(3.35945432719594e+001dB,-1.69298342540879e+002°)
1.50660706618665e+002	(3.35952341414513e+001dB,-1.69274243551960e+002°)
1.51008015416405e+002	(3.35959280901684e+001dB,-1.69250092855072e+002°)
1.51356124843611e+002	(3.35966251299243e+001dB,-1.69225890358206e+002°)
1.51705036745924e+002	(3.35973252752315e+001dB,-1.69201635965988e+002°)
1.52054752973240e+002	(3.35980285378627e+001dB,-1.69177329586498e+002°)
1.52405275379720e+002	(3.35987349322899e+001dB,-1.69152971124438e+002°)
1.52756605823798e+002	(3.35994444720579e+001dB,-1.69128560485685e+002°)
1.53108746168193e+002	(3.36001571697853e+001dB,-1.69104097577310e+002°)
1.53461698279920e+002	(3.36008730403367e+001dB,-1.69079582303554e+002°)
1.53815464030294e+002	(3.36015920958371e+001dB,-1.69055014572157e+002°)
1.54170045294946e+002	(3.36023143511115e+001dB,-1.69030394287444e+002°)
1.54525443953832e+002	(3.36030398186984e+001dB,-1.69005721356679e+002°)
1.54881661891238e+002	(3.36037685133834e+001dB,-1.68980995684279e+002°)
1.55238700995798e+002	(3.36045004485725e+001dB,-1.68956217176445e+002°)
1.55596563160498e+002	(3.36052356381056e+001dB,-1.68931385738855e+002°)
1.55955250282685e+002	(3.36059740958034e+001dB,-1.68906501277234e+002°)
1.56314764264085e+002	(3.36067158363736e+001dB,-1.68881563696191e+002°)
1.56675107010805e+002	(3.36074608726921e+001dB,-1.68856572902735e+002°)
1.57036280433345e+002	(3.36082092198820e+001dB,-1.68831528800993e+002°)
1.57398286446612e+002	(3.36089608907812e+001dB,-1.68806431298097e+002°)
1.57761126969925e+002	(3.36097159009284e+001dB,-1.68781280297692e+002°)
1.58124803927028e+002	(3.36104742640309e+001dB,-1.68756075705848e+002°)
1.58489319246101e+002	(3.36112359942304e+001dB,-1.68730817428105e+002°)
1.58854674859768e+002	(3.36120011061037e+001dB,-1.68705505369470e+002°)
1.59220872705107e+002	(3.36127696137562e+001dB,-1.68680139435610e+002°)
1.59587914723663e+002	(3.36135415321816e+001dB,-1.68654719531062e+002°)
1.59955802861457e+002	(3.36143168759024e+001dB,-1.68629245561023e+002°)
1.60324539068994e+002	(3.36150956589699e+001dB,-1.68603717431361e+002°)
1.60694125301277e+002	(3.36158778958713e+001dB,-1.68578135047415e+002°)
1.61064563517817e+002	(3.36166636019824e+001dB,-1.68552498313386e+002°)
1.61435855682638e+002	(3.36174527922085e+001dB,-1.68526807134145e+002°)
1.61808003764296e+002	(3.36182454805312e+001dB,-1.68501061415848e+002°)
1.62181009735882e+002	(3.36190416818214e+001dB,-1.68475261063521e+002°)
1.62554875575038e+002	(3.36198414118395e+001dB,-1.68449405981039e+002°)
1.62929603263962e+002	(3.36206446854227e+001dB,-1.68423496073571e+002°)
1.63305194789423e+002	(3.36214515169383e+001dB,-1.68397531246978e+002°)
1.63681652142770e+002	(3.36222619220967e+001dB,-1.68371511405367e+002°)
1.64058977319943e+002	(3.36230759152323e+001dB,-1.68345436454764e+002°)
1.64437172321482e+002	(3.36238935129296e+001dB,-1.68319306298199e+002°)
1.64816239152540e+002	(3.36247147290375e+001dB,-1.68293120842486e+002°)
1.65196179822891e+002	(3.36255395801087e+001dB,-1.68266879990816e+002°)
1.65576996346942e+002	(3.36263680804138e+001dB,-1.68240583649563e+002°)
1.65958690743745e+002	(3.36272002464741e+001dB,-1.68214231722083e+002°)
1.66341265037006e+002	(3.36280360929828e+001dB,-1.68187824114312e+002°)
1.66724721255095e+002	(3.36288756355243e+001dB,-1.68161360731029e+002°)
1.67109061431060e+002	(3.36297188905744e+001dB,-1.68134841475852e+002°)
1.67494287602633e+002	(3.36305658727812e+001dB,-1.68108266254999e+002°)
1.67880401812245e+002	(3.36314165985913e+001dB,-1.68081634972271e+002°)
1.68267406107036e+002	(3.36322710830768e+001dB,-1.68054947533456e+002°)
1.68655302538863e+002	(3.36331293426556e+001dB,-1.68028203842546e+002°)
1.69044093164315e+002	(3.36339913937314e+001dB,-1.68001403803624e+002°)
1.69433780044722e+002	(3.36348572517874e+001dB,-1.67974547322145e+002°)
1.69824365246163e+002	(3.36357269322935e+001dB,-1.67947634303668e+002°)
1.70215850839484e+002	(3.36366004525188e+001dB,-1.67920664651307e+002°)
1.70608238900301e+002	(3.36374778274530e+001dB,-1.67893638271471e+002°)
1.71001531509017e+002	(3.36383590738857e+001dB,-1.67866555068120e+002°)
1.71395730750831e+002	(3.36392442085937e+001dB,-1.67839414945316e+002°)
1.71790838715747e+002	(3.36401332474345e+001dB,-1.67812217808512e+002°)
1.72186857498589e+002	(3.36410262062533e+001dB,-1.67784963563283e+002°)
1.72583789199009e+002	(3.36419231022428e+001dB,-1.67757652113374e+002°)
1.72981635921499e+002	(3.36428239525836e+001dB,-1.67730283362637e+002°)
1.73380399775402e+002	(3.36437287721784e+001dB,-1.67702857218288e+002°)
1.73780082874926e+002	(3.36446375790911e+001dB,-1.67675373583109e+002°)
1.74180687339150e+002	(3.36455503900142e+001dB,-1.67647832361948e+002°)
1.74582215292039e+002	(3.36464672207230e+001dB,-1.67620233461086e+002°)
1.74984668862454e+002	(3.36473880887947e+001dB,-1.67592576784305e+002°)
1.75388050184164e+002	(3.36483130108894e+001dB,-1.67564862236822e+002°)
1.75792361395857e+002	(3.36492420045632e+001dB,-1.67537089722658e+002°)
1.76197604641151e+002	(3.36501750860025e+001dB,-1.67509259147941e+002°)
1.76603782068605e+002	(3.36511122727434e+001dB,-1.67481370416944e+002°)
1.77010895831730e+002	(3.36520535823122e+001dB,-1.67453423434067e+002°)
1.77418948089005e+002	(3.36529990313195e+001dB,-1.67425418105166e+002°)
1.77827941003880e+002	(3.36539486372731e+001dB,-1.67397354334902e+002°)
1.78237876744797e+002	(3.36549024176719e+001dB,-1.67369232028068e+002°)
1.78648757485193e+002	(3.36558603900062e+001dB,-1.67341051089588e+002°)
1.79060585403517e+002	(3.36568225713046e+001dB,-1.67312811425198e+002°)
1.79473362683241e+002	(3.36577889794940e+001dB,-1.67284512939426e+002°)
