Freq.	V(n003)/I(I1)
9.55652499428200e+003	(4.75902359502709e+000dB,1.17515975634692e+002°)
9.55872571883933e+003	(4.76238006062517e+000dB,1.17516046966252e+002°)
9.56092695019055e+003	(4.76573677005471e+000dB,1.17516115682511e+002°)
9.56312868845237e+003	(4.76909372324834e+000dB,1.17516181782062e+002°)
9.56533093374154e+003	(4.77245092013630e+000dB,1.17516245263613e+002°)
9.56753368617481e+003	(4.77580836065163e+000dB,1.17516306125781e+002°)
9.56973694586897e+003	(4.77916604471430e+000dB,1.17516364367098e+002°)
9.57194071294084e+003	(4.78252397225737e+000dB,1.17516419986255e+002°)
9.57414498750725e+003	(4.78588214321857e+000dB,1.17516472981934e+002°)
9.57634976968508e+003	(4.78924055751811e+000dB,1.17516523352660e+002°)
9.57855505959122e+003	(4.79259921508283e+000dB,1.17516571097057e+002°)
9.58076085734258e+003	(4.79595811584519e+000dB,1.17516616213785e+002°)
9.58296716305613e+003	(4.79931725973359e+000dB,1.17516658701437e+002°)
9.58517397684884e+003	(4.80267664668313e+000dB,1.17516698558741e+002°)
9.58738129883771e+003	(4.80603627660819e+000dB,1.17516735784108e+002°)
9.58958912913976e+003	(4.80939614945161e+000dB,1.17516770376383e+002°)
9.59179746787207e+003	(4.81275626513870e+000dB,1.17516802334133e+002°)
9.59400631515170e+003	(4.81611662358381e+000dB,1.17516831655802e+002°)
9.59621567109578e+003	(4.81947722472987e+000dB,1.17516858340176e+002°)
9.59842553582144e+003	(4.82283806850297e+000dB,1.17516882385868e+002°)
9.60063590944584e+003	(4.82619915482050e+000dB,1.17516903791372e+002°)
9.60284679208617e+003	(4.82956048362718e+000dB,1.17516922555515e+002°)
9.60505818385966e+003	(4.83292205483379e+000dB,1.17516938676703e+002°)
9.60727008488356e+003	(4.83628386838099e+000dB,1.17516952153702e+002°)
9.60948249527512e+003	(4.83964592418503e+000dB,1.17516962985026e+002°)
9.61169541515166e+003	(4.84300822218745e+000dB,1.17516971169410e+002°)
9.61390884463050e+003	(4.84637076230027e+000dB,1.17516976705357e+002°)
9.61612278382899e+003	(4.84973354445852e+000dB,1.17516979591517e+002°)
9.61833723286452e+003	(4.85309656858344e+000dB,1.17516979826469e+002°)
9.62055219185449e+003	(4.85645983461179e+000dB,1.17516977408932e+002°)
9.62276766091633e+003	(4.85982334245864e+000dB,1.17516972337381e+002°)
9.62498364016752e+003	(4.86318709206065e+000dB,1.17516964610559e+002°)
9.62720012972553e+003	(4.86655108334090e+000dB,1.17516954227041e+002°)
9.62941712970789e+003	(4.86991531622233e+000dB,1.17516941185388e+002°)
9.63163464023213e+003	(4.87327979063897e+000dB,1.17516925484298e+002°)
9.63385266141583e+003	(4.87664450650679e+000dB,1.17516907122298e+002°)
9.63607119337659e+003	(4.88000946375714e+000dB,1.17516886098017e+002°)
9.63829023623203e+003	(4.88337466231868e+000dB,1.17516862410132e+002°)
9.64050979009979e+003	(4.88674010211258e+000dB,1.17516836057165e+002°)
9.64272985509756e+003	(4.89010578306636e+000dB,1.17516807037789e+002°)
9.64495043134305e+003	(4.89347170510552e+000dB,1.17516775350585e+002°)
9.64717151895399e+003	(4.89683786815827e+000dB,1.17516740994181e+002°)
9.64939311804813e+003	(4.90020427214580e+000dB,1.17516703967183e+002°)
9.65161522874326e+003	(4.90357091699888e+000dB,1.17516664268218e+002°)
9.65383785115721e+003	(4.90693780263095e+000dB,1.17516621895776e+002°)
9.65606098540780e+003	(4.91030492898109e+000dB,1.17516576848630e+002°)
9.65828463161291e+003	(4.91367229596826e+000dB,1.17516529125327e+002°)
9.66050878989043e+003	(4.91703990351433e+000dB,1.17516478724423e+002°)
9.66273346035829e+003	(4.92040775154715e+000dB,1.17516425644578e+002°)
9.66495864313443e+003	(4.92377583999416e+000dB,1.17516369884420e+002°)
9.66718433833683e+003	(4.92714416877787e+000dB,1.17516311442516e+002°)
9.66941054608350e+003	(4.93051273781504e+000dB,1.17516250317426e+002°)
9.67163726649247e+003	(4.93388154704011e+000dB,1.17516186507834e+002°)
9.67386449968179e+003	(4.93725059637242e+000dB,1.17516120012297e+002°)
9.67609224576956e+003	(4.94061988573957e+000dB,1.17516050829449e+002°)
9.67832050487387e+003	(4.94398941506442e+000dB,1.17515978957944e+002°)
9.68054927711289e+003	(4.94735918426677e+000dB,1.17515904396234e+002°)
9.68277856260476e+003	(4.95072919327279e+000dB,1.17515827143053e+002°)
9.68500836146769e+003	(4.95409944200885e+000dB,1.17515747196989e+002°)
9.68723867381990e+003	(4.95746993039141e+000dB,1.17515664556551e+002°)
9.68946949977963e+003	(4.96084065835519e+000dB,1.17515579220490e+002°)
9.69170083946517e+003	(4.96421162581430e+000dB,1.17515491187282e+002°)
9.69393269299481e+003	(4.96758283269440e+000dB,1.17515400455601e+002°)
9.69616506048689e+003	(4.97095427891230e+000dB,1.17515307023939e+002°)
9.69839794205977e+003	(4.97432596440156e+000dB,1.17515210891034e+002°)
9.70063133783182e+003	(4.97769788908167e+000dB,1.17515112055443e+002°)
9.70286524792146e+003	(4.98107005287583e+000dB,1.17515010515767e+002°)
9.70509967244714e+003	(4.98444245570381e+000dB,1.17514906270554e+002°)
9.70733461152732e+003	(4.98781509748750e+000dB,1.17514799318449e+002°)
9.70957006528048e+003	(4.99118797815015e+000dB,1.17514689658014e+002°)
9.71180603382517e+003	(4.99456109761460e+000dB,1.17514577287901e+002°)
9.71404251727991e+003	(4.99793445580626e+000dB,1.17514462206673e+002°)
9.71627951576329e+003	(5.00130805264277e+000dB,1.17514344412956e+002°)
9.71851702939392e+003	(5.00468188804609e+000dB,1.17514223905285e+002°)
9.72075505829042e+003	(5.00805596194513e+000dB,1.17514100682356e+002°)
9.72299360257145e+003	(5.01143027424729e+000dB,1.17513974742630e+002°)
9.72523266235569e+003	(5.01480482488604e+000dB,1.17513846084796e+002°)
9.72747223776187e+003	(5.01817961378137e+000dB,1.17513714707461e+002°)
9.72971232890871e+003	(5.02155464084627e+000dB,1.17513580609113e+002°)
9.73195293591499e+003	(5.02492990601485e+000dB,1.17513443788501e+002°)
9.73419405889951e+003	(5.02830540919880e+000dB,1.17513304244125e+002°)
9.73643569798107e+003	(5.03168115032267e+000dB,1.17513161974595e+002°)
9.73867785327854e+003	(5.03505712930300e+000dB,1.17513016978436e+002°)
9.74092052491079e+003	(5.03843334606976e+000dB,1.17512869254379e+002°)
9.74316371299672e+003	(5.04180980053363e+000dB,1.17512718800913e+002°)
9.74540741765526e+003	(5.04518649261594e+000dB,1.17512565616609e+002°)
9.74765163900538e+003	(5.04856342224939e+000dB,1.17512409700218e+002°)
9.74989637716606e+003	(5.05194058934207e+000dB,1.17512251050169e+002°)
9.75214163225632e+003	(5.05531799381416e+000dB,1.17512089665082e+002°)
9.75438740439519e+003	(5.05869563559243e+000dB,1.17511925543610e+002°)
9.75663369370174e+003	(5.06207351459123e+000dB,1.17511758684271e+002°)
9.75888050029507e+003	(5.06545163073196e+000dB,1.17511589085697e+002°)
9.76112782429431e+003	(5.06882998393425e+000dB,1.17511416746446e+002°)
9.76337566581860e+003	(5.07220857412274e+000dB,1.17511241665194e+002°)
9.76562402498712e+003	(5.07558740120743e+000dB,1.17511063840395e+002°)
9.76787290191908e+003	(5.07896646511706e+000dB,1.17510883270768e+002°)
9.77012229673371e+003	(5.08234576576399e+000dB,1.17510699954785e+002°)
9.77237220955027e+003	(5.08572530306790e+000dB,1.17510513891075e+002°)
9.77462264048806e+003	(5.08910507695423e+000dB,1.17510325078285e+002°)
9.77687358966637e+003	(5.09248508733248e+000dB,1.17510133514907e+002°)
9.77912505720457e+003	(5.09586533412693e+000dB,1.17509939199568e+002°)
9.78137704322202e+003	(5.09924581725984e+000dB,1.17509742130891e+002°)
9.78362954783811e+003	(5.10262653664437e+000dB,1.17509542307418e+002°)
9.78588257117227e+003	(5.10600749219749e+000dB,1.17509339727716e+002°)
9.78813611334396e+003	(5.10938868383988e+000dB,1.17509134390393e+002°)
9.79039017447266e+003	(5.11277011149341e+000dB,1.17508926294089e+002°)
9.79264475467787e+003	(5.11615177506776e+000dB,1.17508715437247e+002°)
9.79489985407913e+003	(5.11953367448886e+000dB,1.17508501818584e+002°)
9.79715547279600e+003	(5.12291580967361e+000dB,1.17508285436673e+002°)
9.79941161094808e+003	(5.12629818053273e+000dB,1.17508066289982e+002°)
9.80166826865497e+003	(5.12968078698998e+000dB,1.17507844377200e+002°)
9.80392544603634e+003	(5.13306362896434e+000dB,1.17507619696890e+002°)
9.80618314321184e+003	(5.13644670636834e+000dB,1.17507392247608e+002°)
9.80844136030119e+003	(5.13983001911873e+000dB,1.17507162027920e+002°)
9.81070009742410e+003	(5.14321356713566e+000dB,1.17506929036428e+002°)
9.81295935470034e+003	(5.14659735033510e+000dB,1.17506693271693e+002°)
9.81521913224969e+003	(5.14998136863800e+000dB,1.17506454732389e+002°)
9.81747943019196e+003	(5.15336562195667e+000dB,1.17506213417000e+002°)
9.81974024864699e+003	(5.15675011020340e+000dB,1.17505969324079e+002°)
9.82200158773464e+003	(5.16013483330578e+000dB,1.17505722452307e+002°)
9.82426344757481e+003	(5.16351979117210e+000dB,1.17505472800178e+002°)
9.82652582828742e+003	(5.16690498372218e+000dB,1.17505220366299e+002°)
9.82878872999242e+003	(5.17029041086661e+000dB,1.17504965149244e+002°)
9.83105215280979e+003	(5.17367607252956e+000dB,1.17504707147612e+002°)
9.83331609685953e+003	(5.17706196862000e+000dB,1.17504446359914e+002°)
9.83558056226167e+003	(5.18044809905806e+000dB,1.17504182784787e+002°)
9.83784554913627e+003	(5.18383446376118e+000dB,1.17503916420835e+002°)
9.84011105760343e+003	(5.18722106263476e+000dB,1.17503647266495e+002°)
9.84237708778324e+003	(5.19060789560298e+000dB,1.17503375320454e+002°)
9.84464363979587e+003	(5.19399496258467e+000dB,1.17503100581324e+002°)
9.84691071376147e+003	(5.19738226348619e+000dB,1.17502823047570e+002°)
9.84917830980025e+003	(5.20076979822477e+000dB,1.17502542717819e+002°)
9.85144642803243e+003	(5.20415756671912e+000dB,1.17502259590631e+002°)
9.85371506857826e+003	(5.20754556888421e+000dB,1.17501973664633e+002°)
9.85598423155803e+003	(5.21093380462877e+000dB,1.17501684938318e+002°)
9.85825391709204e+003	(5.21432227387113e+000dB,1.17501393410278e+002°)
9.86052412530063e+003	(5.21771097652558e+000dB,1.17501099079107e+002°)
9.86279485630417e+003	(5.22109991250605e+000dB,1.17500801943357e+002°)
9.86506611022304e+003	(5.22448908172909e+000dB,1.17500502001608e+002°)
9.86733788717767e+003	(5.22787848410536e+000dB,1.17500199252417e+002°)
9.86961018728851e+003	(5.23126811955322e+000dB,1.17499893694415e+002°)
9.87188301067602e+003	(5.23465798798344e+000dB,1.17499585326102e+002°)
9.87415635746071e+003	(5.23804808930574e+000dB,1.17499274146021e+002°)
9.87643022776311e+003	(5.24143842343991e+000dB,1.17498960152810e+002°)
9.87870462170379e+003	(5.24482899030003e+000dB,1.17498643345021e+002°)
9.88097953940332e+003	(5.24821978979561e+000dB,1.17498323721210e+002°)
9.88325498098232e+003	(5.25161082183939e+000dB,1.17498001279911e+002°)
9.88553094656143e+003	(5.25500208634777e+000dB,1.17497676019777e+002°)
9.88780743626132e+003	(5.25839358323275e+000dB,1.17497347939289e+002°)
9.89008445020269e+003	(5.26178531240856e+000dB,1.17497017037070e+002°)
9.89236198850626e+003	(5.26517727378570e+000dB,1.17496683311678e+002°)
9.89464005129279e+003	(5.26856946727585e+000dB,1.17496346761643e+002°)
9.89691863868306e+003	(5.27196189279233e+000dB,1.17496007385523e+002°)
9.89919775079787e+003	(5.27535455024948e+000dB,1.17495665181911e+002°)
9.90147738775806e+003	(5.27874743955989e+000dB,1.17495320149409e+002°)
9.90375754968449e+003	(5.28214056063313e+000dB,1.17494972286524e+002°)
9.90603823669806e+003	(5.28553391338430e+000dB,1.17494621591843e+002°)
9.90831944891969e+003	(5.28892749772036e+000dB,1.17494268063906e+002°)
9.91060118647032e+003	(5.29232131355562e+000dB,1.17493911701298e+002°)
9.91288344947093e+003	(5.29571536080867e+000dB,1.17493552502607e+002°)
9.91516623804253e+003	(5.29910963937809e+000dB,1.17493190466306e+002°)
9.91744955230614e+003	(5.30250414918551e+000dB,1.17492825591063e+002°)
9.91973339238282e+003	(5.30589889013363e+000dB,1.17492457875328e+002°)
9.92201775839365e+003	(5.30929386214529e+000dB,1.17492087317791e+002°)
9.92430265045977e+003	(5.31268906512003e+000dB,1.17491713916891e+002°)
9.92658806870230e+003	(5.31608449897479e+000dB,1.17491337671252e+002°)
9.92887401324242e+003	(5.31948016361751e+000dB,1.17490958579404e+002°)
9.93116048420132e+003	(5.32287605896325e+000dB,1.17490576639940e+002°)
9.93344748170024e+003	(5.32627218491790e+000dB,1.17490191851391e+002°)
9.93573500586042e+003	(5.32966854139570e+000dB,1.17489804212361e+002°)
9.93802305680316e+003	(5.33306512830519e+000dB,1.17489413721351e+002°)
9.94031163464975e+003	(5.33646194555402e+000dB,1.17489020376916e+002°)
9.94260073952154e+003	(5.33985899305364e+000dB,1.17488624177621e+002°)
9.94489037153989e+003	(5.34325627071931e+000dB,1.17488225122085e+002°)
9.94718053082620e+003	(5.34665377845026e+000dB,1.17487823208748e+002°)
9.94947121750188e+003	(5.35005151616672e+000dB,1.17487418436284e+002°)
9.95176243168840e+003	(5.35344948377599e+000dB,1.17487010803228e+002°)
9.95405417350723e+003	(5.35684768117997e+000dB,1.17486600308025e+002°)
9.95634644307986e+003	(5.36024610829429e+000dB,1.17486186949333e+002°)
9.95863924052784e+003	(5.36364476502992e+000dB,1.17485770725702e+002°)
9.96093256597273e+003	(5.36704365129136e+000dB,1.17485351635631e+002°)
9.96322641953612e+003	(5.37044276699193e+000dB,1.17484929677784e+002°)
9.96552080133963e+003	(5.37384211203613e+000dB,1.17484504850558e+002°)
9.96781571150489e+003	(5.37724168633114e+000dB,1.17484077152569e+002°)
9.97011115015359e+003	(5.38064148979247e+000dB,1.17483646582440e+002°)
9.97240711740743e+003	(5.38404152232176e+000dB,1.17483213138639e+002°)
9.97470361338813e+003	(5.38744178383171e+000dB,1.17482776819729e+002°)
9.97700063821746e+003	(5.39084227423104e+000dB,1.17482337624340e+002°)
9.97929819201720e+003	(5.39424299342207e+000dB,1.17481895550890e+002°)
9.98159627490917e+003	(5.39764394132124e+000dB,1.17481450598038e+002°)
9.98389488701520e+003	(5.40104511782666e+000dB,1.17481002764243e+002°)
9.98619402845717e+003	(5.40444652285656e+000dB,1.17480552048184e+002°)
9.98849369935697e+003	(5.40784815630460e+000dB,1.17480098448232e+002°)
9.99079389983653e+003	(5.41125001809178e+000dB,1.17479641963115e+002°)
9.99309463001781e+003	(5.41465210811696e+000dB,1.17479182591229e+002°)
9.99539589002279e+003	(5.41805442629540e+000dB,1.17478720331282e+002°)
9.99769767997347e+003	(5.42145697252439e+000dB,1.17478255181655e+002°)
9.99999999999190e+003	(5.42485974671643e+000dB,1.17477787140994e+002°)
1.00023028502001e+004	(5.42826274877700e+000dB,1.17477316207821e+002°)
1.00046062307203e+004	(5.43166597861260e+000dB,1.17476842380672e+002°)
1.00069101416745e+004	(5.43506943612943e+000dB,1.17476365658105e+002°)
1.00092145831849e+004	(5.43847312123676e+000dB,1.17475886038658e+002°)
1.00115195553736e+004	(5.44187703384239e+000dB,1.17475403520955e+002°)
1.00138250583629e+004	(5.44528117384508e+000dB,1.17474918103424e+002°)
1.00161310922750e+004	(5.44868554115007e+000dB,1.17474429784629e+002°)
1.00184376572321e+004	(5.45209013567028e+000dB,1.17473938563114e+002°)
1.00207447533567e+004	(5.45549495731070e+000dB,1.17473444437488e+002°)
1.00230523807709e+004	(5.45890000597250e+000dB,1.17472947406250e+002°)
1.00253605395971e+004	(5.46230528156518e+000dB,1.17472447467908e+002°)
1.00276692299577e+004	(5.46571078399228e+000dB,1.17471944621090e+002°)
1.00299784519752e+004	(5.46911651315854e+000dB,1.17471438864236e+002°)
1.00322882057719e+004	(5.47252246897212e+000dB,1.17470930195982e+002°)
1.00345984914703e+004	(5.47592865133621e+000dB,1.17470418614847e+002°)
1.00369093091928e+004	(5.47933506014980e+000dB,1.17469904119274e+002°)
1.00392206590621e+004	(5.48274169532820e+000dB,1.17469386707921e+002°)
1.00415325412007e+004	(5.48614855676710e+000dB,1.17468866379269e+002°)
1.00438449557310e+004	(5.48955564437752e+000dB,1.17468343131907e+002°)
1.00461579027758e+004	(5.49296295805840e+000dB,1.17467816964300e+002°)
1.00484713824577e+004	(5.49637049772049e+000dB,1.17467287875077e+002°)
1.00507853948992e+004	(5.49977826325946e+000dB,1.17466755862692e+002°)
1.00530999402232e+004	(5.50318625458089e+000dB,1.17466220925665e+002°)
1.00554150185523e+004	(5.50659447159550e+000dB,1.17465683062672e+002°)
1.00577306300092e+004	(5.51000291420426e+000dB,1.17465142272149e+002°)
1.00600467747168e+004	(5.51341158230251e+000dB,1.17464598552585e+002°)
1.00623634527978e+004	(5.51682047580509e+000dB,1.17464051902644e+002°)
1.00646806643751e+004	(5.52022959460982e+000dB,1.17463502320786e+002°)
1.00669984095715e+004	(5.52363893861608e+000dB,1.17462949805488e+002°)
1.00693166885099e+004	(5.52704850773751e+000dB,1.17462394355446e+002°)
1.00716355013132e+004	(5.53045830186884e+000dB,1.17461835969054e+002°)
1.00739548481043e+004	(5.53386832091336e+000dB,1.17461274644898e+002°)
1.00762747290063e+004	(5.53727856477567e+000dB,1.17460710381521e+002°)
1.00785951441421e+004	(5.54068903335484e+000dB,1.17460143177407e+002°)
1.00809160936348e+004	(5.54409972656181e+000dB,1.17459573031181e+002°)
1.00832375776073e+004	(5.54751064428427e+000dB,1.17458999941238e+002°)
1.00855595961829e+004	(5.55092178644260e+000dB,1.17458423906302e+002°)
1.00878821494845e+004	(5.55433315291959e+000dB,1.17457844924673e+002°)
1.00902052376354e+004	(5.55774474363408e+000dB,1.17457262995105e+002°)
1.00925288607586e+004	(5.56115655847454e+000dB,1.17456678115936e+002°)
1.00948530189775e+004	(5.56456859735415e+000dB,1.17456090285872e+002°)
1.00971777124152e+004	(5.56798086016676e+000dB,1.17455499503319e+002°)
1.00995029411950e+004	(5.57139334680994e+000dB,1.17454905766831e+002°)
1.01018287054401e+004	(5.57480605719722e+000dB,1.17454309075019e+002°)
1.01041550052739e+004	(5.57821899121754e+000dB,1.17453709426246e+002°)
1.01064818408197e+004	(5.58163214877864e+000dB,1.17453106819214e+002°)
1.01088092122009e+004	(5.58504552978019e+000dB,1.17452501252351e+002°)
1.01111371195409e+004	(5.58845913412010e+000dB,1.17451892724220e+002°)
1.01134655629630e+004	(5.59187296170364e+000dB,1.17451281233362e+002°)
1.01157945425908e+004	(5.59528701242783e+000dB,1.17450666778245e+002°)
1.01181240585477e+004	(5.59870128619096e+000dB,1.17450049357431e+002°)
1.01204541109572e+004	(5.60211578289864e+000dB,1.17449428969474e+002°)
1.01227846999429e+004	(5.60553050244591e+000dB,1.17448805612866e+002°)
1.01251158256283e+004	(5.60894544473583e+000dB,1.17448179286150e+002°)
1.01274474881371e+004	(5.61236060966270e+000dB,1.17447549987798e+002°)
1.01297796875928e+004	(5.61577599713990e+000dB,1.17446917716469e+002°)
1.01321124241191e+004	(5.61919160705238e+000dB,1.17446282470552e+002°)
1.01344456978397e+004	(5.62260743930076e+000dB,1.17445644248592e+002°)
1.01367795088782e+004	(5.62602349378937e+000dB,1.17445003049138e+002°)
1.01391138573585e+004	(5.62943977041826e+000dB,1.17444358870760e+002°)
