Freq.	V(n008)/I(V1)
2.56212314682817e+002	(1.19422851029176e+002dB,9.21578774523198e+001°)
2.56271316541039e+002	(1.19420846590711e+002dB,9.21583813860308e+001°)
2.56330331986505e+002	(1.19418842150307e+002dB,9.21588854402073e+001°)
2.56389361022345e+002	(1.19416837707997e+002dB,9.21593896148444e+001°)
2.56448403651687e+002	(1.19414833263763e+002dB,9.21598939111165e+001°)
2.56507459877663e+002	(1.19412828817562e+002dB,9.21603983272287e+001°)
2.56566529703402e+002	(1.19410824369412e+002dB,9.21609028658138e+001°)
2.56625613132038e+002	(1.19408819919467e+002dB,9.21614075248562e+001°)
2.56684710166702e+002	(1.19406815467521e+002dB,9.21619123049931e+001°)
2.56743820810528e+002	(1.19404811013644e+002dB,9.21624172054277e+001°)
2.56802945066650e+002	(1.19402806557862e+002dB,9.21629222269107e+001°)
2.56862082938203e+002	(1.19400802100154e+002dB,9.21634273694966e+001°)
2.56921234428321e+002	(1.19398797640425e+002dB,9.21639326336979e+001°)
2.56980399540142e+002	(1.19396793178874e+002dB,9.21644380193180e+001°)
2.57039578276801e+002	(1.19394788715368e+002dB,9.21649435254173e+001°)
2.57098770641438e+002	(1.19392784249906e+002dB,9.21654491527769e+001°)
2.57157976637189e+002	(1.19390779782558e+002dB,9.21659549017209e+001°)
2.57217196267194e+002	(1.19388775313173e+002dB,9.21664607717042e+001°)
2.57276429534593e+002	(1.19386770841969e+002dB,9.21669667632569e+001°)
2.57335676442526e+002	(1.19384766368750e+002dB,9.21674728762595e+001°)
2.57394936994134e+002	(1.19382761893649e+002dB,9.21679791102166e+001°)
2.57454211192560e+002	(1.19380757416590e+002dB,9.21684854652476e+001°)
2.57513499040946e+002	(1.19378752937598e+002dB,9.21689919421006e+001°)
2.57572800542435e+002	(1.19376748456660e+002dB,9.21694985400751e+001°)
2.57632115700172e+002	(1.19374743973818e+002dB,9.21700052606456e+001°)
2.57691444517301e+002	(1.19372739488985e+002dB,9.21705121013312e+001°)
2.57750786996968e+002	(1.19370735002215e+002dB,9.21710190639682e+001°)
2.57810143142319e+002	(1.19368730513538e+002dB,9.21715261485491e+001°)
2.57869512956502e+002	(1.19366726022926e+002dB,9.21720333547678e+001°)
2.57928896442663e+002	(1.19364721530382e+002dB,9.21725406826492e+001°)
2.57988293603952e+002	(1.19362717035810e+002dB,9.21730481315884e+001°)
2.58047704443517e+002	(1.19360712539355e+002dB,9.21735557025706e+001°)
2.58107128964508e+002	(1.19358708040912e+002dB,9.21740633957452e+001°)
2.58166567170077e+002	(1.19356703540540e+002dB,9.21745712099594e+001°)
2.58226019063374e+002	(1.19354699038290e+002dB,9.21750791459295e+001°)
2.58285484647551e+002	(1.19352694534049e+002dB,9.21755872045594e+001°)
2.58344963925762e+002	(1.19350690027785e+002dB,9.21760953844293e+001°)
2.58404456901160e+002	(1.19348685519714e+002dB,9.21766036860687e+001°)
2.58463963576898e+002	(1.19346681009538e+002dB,9.21771121098457e+001°)
2.58523483956133e+002	(1.19344676497546e+002dB,9.21776206558348e+001°)
2.58583018042020e+002	(1.19342671983542e+002dB,9.21781293228055e+001°)
2.58642565837714e+002	(1.19340667467540e+002dB,9.21786381133712e+001°)
2.58702127346374e+002	(1.19338662949645e+002dB,9.21791470248444e+001°)
2.58761702571158e+002	(1.19336658429816e+002dB,9.21796560587874e+001°)
2.58821291515223e+002	(1.19334653908011e+002dB,9.21801652145366e+001°)
2.58880894181729e+002	(1.19332649384237e+002dB,9.21806744932297e+001°)
2.58940510573837e+002	(1.19330644858478e+002dB,9.21811838930595e+001°)
2.59000140694707e+002	(1.19328640330823e+002dB,9.21816934161823e+001°)
2.59059784547500e+002	(1.19326635801164e+002dB,9.21822030605257e+001°)
2.59119442135380e+002	(1.19324631269571e+002dB,9.21827128275248e+001°)
2.59179113461508e+002	(1.19322626736022e+002dB,9.21832227172369e+001°)
2.59238798529049e+002	(1.19320622200492e+002dB,9.21837327286088e+001°)
2.59298497341167e+002	(1.19318617663004e+002dB,9.21842428623851e+001°)
2.59358209901027e+002	(1.19316613123626e+002dB,9.21847531188909e+001°)
2.59417936211795e+002	(1.19314608582208e+002dB,9.21852634975892e+001°)
2.59477676276638e+002	(1.19312604038808e+002dB,9.21857739984433e+001°)
2.59537430098723e+002	(1.19310599493467e+002dB,9.21862846229178e+001°)
2.59597197681218e+002	(1.19308594946163e+002dB,9.21867953699614e+001°)
2.59656979027292e+002	(1.19306590396932e+002dB,9.21873062377091e+001°)
2.59716774140114e+002	(1.19304585845673e+002dB,9.21878172296414e+001°)
2.59776583022856e+002	(1.19302581292515e+002dB,9.21883283430511e+001°)
2.59836405678687e+002	(1.19300576737354e+002dB,9.21888395803070e+001°)
2.59896242110779e+002	(1.19298572180220e+002dB,9.21893509391884e+001°)
2.59956092322306e+002	(1.19296567621099e+002dB,9.21898624212210e+001°)
2.60015956316440e+002	(1.19294563060057e+002dB,9.21903740256197e+001°)
2.60075834096355e+002	(1.19292558497001e+002dB,9.21908857540032e+001°)
2.60135725665226e+002	(1.19290553932023e+002dB,9.21913976044483e+001°)
2.60195631026228e+002	(1.19288549365043e+002dB,9.21919095770767e+001°)
2.60255550182537e+002	(1.19286544796050e+002dB,9.21924216734118e+001°)
2.60315483137331e+002	(1.19284540225136e+002dB,9.21929338926399e+001°)
2.60375429893786e+002	(1.19282535652251e+002dB,9.21934462348491e+001°)
2.60435390455082e+002	(1.19280531077351e+002dB,9.21939586993837e+001°)
2.60495364824396e+002	(1.19278526500486e+002dB,9.21944712869557e+001°)
2.60555353004909e+002	(1.19276521921614e+002dB,9.21949839980123e+001°)
2.60615354999802e+002	(1.19274517340855e+002dB,9.21954968317104e+001°)
2.60675370812255e+002	(1.19272512757997e+002dB,9.21960097894318e+001°)
2.60735400445451e+002	(1.19270508173266e+002dB,9.21965228691022e+001°)
2.60795443902573e+002	(1.19268503586513e+002dB,9.21970360724007e+001°)
2.60855501186803e+002	(1.19266498997778e+002dB,9.21975493985765e+001°)
2.60915572301326e+002	(1.19264494407053e+002dB,9.21980628484042e+001°)
2.60975657249327e+002	(1.19262489814306e+002dB,9.21985764215859e+001°)
2.61035756033991e+002	(1.19260485219656e+002dB,9.21990901172780e+001°)
2.61095868658505e+002	(1.19258480622981e+002dB,9.21996039371255e+001°)
2.61155995126057e+002	(1.19256476024364e+002dB,9.22001178799608e+001°)
2.61216135439833e+002	(1.19254471423698e+002dB,9.22006319459362e+001°)
2.61276289603022e+002	(1.19252466821068e+002dB,9.22011461349878e+001°)
2.61336457618814e+002	(1.19250462216434e+002dB,9.22016604486647e+001°)
2.61396639490399e+002	(1.19248457609830e+002dB,9.22021748851168e+001°)
2.61456835220968e+002	(1.19246453001225e+002dB,9.22026894451500e+001°)
2.61517044813712e+002	(1.19244448390702e+002dB,9.22032041286979e+001°)
2.61577268271823e+002	(1.19242443778101e+002dB,9.22037189359779e+001°)
2.61637505598494e+002	(1.19240439163533e+002dB,9.22042338668931e+001°)
2.61697756796919e+002	(1.19238434546963e+002dB,9.22047489211470e+001°)
2.61758021870293e+002	(1.19236429928420e+002dB,9.22052640987381e+001°)
2.61818300821810e+002	(1.19234425307862e+002dB,9.22057794001142e+001°)
2.61878593654667e+002	(1.19232420685338e+002dB,9.22062948259849e+001°)
2.61938900372061e+002	(1.19230416060810e+002dB,9.22068103749545e+001°)
2.61999220977187e+002	(1.19228411434293e+002dB,9.22073260485090e+001°)
2.62059555473246e+002	(1.19226406805758e+002dB,9.22078418445090e+001°)
2.62119903863436e+002	(1.19224402175183e+002dB,9.22083577652148e+001°)
2.62180266150955e+002	(1.19222397542659e+002dB,9.22088738098177e+001°)
2.62240642339006e+002	(1.19220392908151e+002dB,9.22093899780231e+001°)
2.62301032430788e+002	(1.19218388271635e+002dB,9.22099062709894e+001°)
2.62361436429504e+002	(1.19216383633048e+002dB,9.22104226873555e+001°)
2.62421854338355e+002	(1.19214378992590e+002dB,9.22109392272889e+001°)
2.62482286160547e+002	(1.19212374350039e+002dB,9.22114558918102e+001°)
2.62542731899281e+002	(1.19210369705503e+002dB,9.22119726797275e+001°)
2.62603191557764e+002	(1.19208365058923e+002dB,9.22124895929718e+001°)
2.62663665139200e+002	(1.19206360410414e+002dB,9.22130066296092e+001°)
2.62724152646797e+002	(1.19204355759880e+002dB,9.22135237901506e+001°)
2.62784654083760e+002	(1.19202351107269e+002dB,9.22140410757837e+001°)
2.62845169453298e+002	(1.19200346452752e+002dB,9.22145584845155e+001°)
2.62905698758620e+002	(1.19198341796151e+002dB,9.22150760180448e+001°)
2.62966242002933e+002	(1.19196337137556e+002dB,9.22155936755680e+001°)
2.63026799189449e+002	(1.19194332476971e+002dB,9.22161114582095e+001°)
2.63087370321378e+002	(1.19192327814358e+002dB,9.22166293645814e+001°)
2.63147955401931e+002	(1.19190323149721e+002dB,9.22171473958101e+001°)
2.63208554434321e+002	(1.19188318483129e+002dB,9.22176655503829e+001°)
2.63269167421760e+002	(1.19186313814452e+002dB,9.22181838306753e+001°)
2.63329794367462e+002	(1.19184309143805e+002dB,9.22187022347583e+001°)
2.63390435274642e+002	(1.19182304471137e+002dB,9.22192207638205e+001°)
2.63451090146514e+002	(1.19180299796429e+002dB,9.22197394171830e+001°)
2.63511758986295e+002	(1.19178295119736e+002dB,9.22202581948151e+001°)
2.63572441797200e+002	(1.19176290441017e+002dB,9.22207770982564e+001°)
2.63633138582448e+002	(1.19174285760267e+002dB,9.22212961253533e+001°)
2.63693849345257e+002	(1.19172281077500e+002dB,9.22218152775821e+001°)
2.63754574088845e+002	(1.19170276392714e+002dB,9.22223345538826e+001°)
2.63815312816431e+002	(1.19168271705955e+002dB,9.22228539549614e+001°)
2.63876065531237e+002	(1.19166267017126e+002dB,9.22233734813286e+001°)
2.63936832236483e+002	(1.19164262326253e+002dB,9.22238931318931e+001°)
2.63997612935391e+002	(1.19162257633373e+002dB,9.22244129080985e+001°)
2.64058407631184e+002	(1.19160252938486e+002dB,9.22249328088865e+001°)
2.64119216327084e+002	(1.19158248241574e+002dB,9.22254528346716e+001°)
2.64180039026316e+002	(1.19156243542663e+002dB,9.22259729843661e+001°)
2.64240875732105e+002	(1.19154238841704e+002dB,9.22264932613316e+001°)
2.64301726447675e+002	(1.19152234138735e+002dB,9.22270136608270e+001°)
2.64362591176254e+002	(1.19150229433663e+002dB,9.22275341866305e+001°)
2.64423469921069e+002	(1.19148224726621e+002dB,9.22280548375282e+001°)
2.64484362685346e+002	(1.19146220017554e+002dB,9.22285756136141e+001°)
2.64545269472315e+002	(1.19144215306444e+002dB,9.22290965142153e+001°)
2.64606190285204e+002	(1.19142210593282e+002dB,9.22296175401003e+001°)
2.64667125127244e+002	(1.19140205878132e+002dB,9.22301386915910e+001°)
2.64728074001666e+002	(1.19138201160921e+002dB,9.22306599680775e+001°)
2.64789036911700e+002	(1.19136196441666e+002dB,9.22311813692093e+001°)
2.64850013860580e+002	(1.19134191720448e+002dB,9.22317028960118e+001°)
2.64911004851537e+002	(1.19132186997080e+002dB,9.22322245487370e+001°)
2.64972009887806e+002	(1.19130182271756e+002dB,9.22327463264620e+001°)
2.65033028972621e+002	(1.19128177544378e+002dB,9.22332682296975e+001°)
2.65094062109217e+002	(1.19126172814937e+002dB,9.22337902581235e+001°)
2.65155109300830e+002	(1.19124168083494e+002dB,9.22343124120627e+001°)
2.65216170550697e+002	(1.19122163349995e+002dB,9.22348346916095e+001°)
2.65277245862056e+002	(1.19120158614494e+002dB,9.22353570967350e+001°)
2.65338335238143e+002	(1.19118153876854e+002dB,9.22358796265425e+001°)
2.65399438682199e+002	(1.19116149137274e+002dB,9.22364022833679e+001°)
2.65460556197463e+002	(1.19114144395617e+002dB,9.22369250652305e+001°)
2.65521687787175e+002	(1.19112139651874e+002dB,9.22374479728966e+001°)
2.65582833454576e+002	(1.19110134906157e+002dB,9.22379710055418e+001°)
2.65643993202909e+002	(1.19108130158309e+002dB,9.22384941644709e+001°)
2.65705167035416e+002	(1.19106125408505e+002dB,9.22390174491468e+001°)
2.65766354955340e+002	(1.19104120656655e+002dB,9.22395408593462e+001°)
2.65827556965925e+002	(1.19102115902687e+002dB,9.22400643955472e+001°)
2.65888773070417e+002	(1.19100111146725e+002dB,9.22405880583593e+001°)
2.65950003272060e+002	(1.19098106388629e+002dB,9.22411118447247e+001°)
2.66011247574102e+002	(1.19096101628576e+002dB,9.22416357591686e+001°)
2.66072505979790e+002	(1.19094096866477e+002dB,9.22421597985727e+001°)
2.66133778492370e+002	(1.19092092102290e+002dB,9.22426839644659e+001°)
2.66195065115092e+002	(1.19090087336057e+002dB,9.22432082564681e+001°)
2.66256365851206e+002	(1.19088082567784e+002dB,9.22437326738821e+001°)
2.66317680703960e+002	(1.19086077797419e+002dB,9.22442572178864e+001°)
2.66379009676607e+002	(1.19084073025037e+002dB,9.22447818873391e+001°)
2.66440352772398e+002	(1.19082068250542e+002dB,9.22453066838309e+001°)
2.66501709994585e+002	(1.19080063474126e+002dB,9.22458316064461e+001°)
2.66563081346421e+002	(1.19078058695547e+002dB,9.22463566544197e+001°)
2.66624466831160e+002	(1.19076053914928e+002dB,9.22468818294405e+001°)
2.66685866452056e+002	(1.19074049132232e+002dB,9.22474071301451e+001°)
2.66747280212366e+002	(1.19072044347475e+002dB,9.22479325572669e+001°)
2.66808708115344e+002	(1.19070039560673e+002dB,9.22484581115380e+001°)
2.66870150164249e+002	(1.19068034771795e+002dB,9.22489837908666e+001°)
2.66931606362337e+002	(1.19066029980941e+002dB,9.22495095980499e+001°)
2.66993076712867e+002	(1.19064025187907e+002dB,9.22500355297565e+001°)
2.67054561219098e+002	(1.19062020392831e+002dB,9.22505615891007e+001°)
2.67116059884289e+002	(1.19060015595787e+002dB,9.22510877749435e+001°)
2.67177572711702e+002	(1.19058010796589e+002dB,9.22516140875406e+001°)
2.67239099704598e+002	(1.19056005995303e+002dB,9.22521405264832e+001°)
2.67300640866239e+002	(1.19054001192006e+002dB,9.22526670917129e+001°)
2.67362196199887e+002	(1.19051996386646e+002dB,9.22531937844042e+001°)
2.67423765708807e+002	(1.19049991579172e+002dB,9.22537206028501e+001°)
2.67485349396262e+002	(1.19047986769673e+002dB,9.22542475484170e+001°)
2.67546947265518e+002	(1.19045981958065e+002dB,9.22547746201579e+001°)
2.67608559319841e+002	(1.19043977144410e+002dB,9.22553018194693e+001°)
2.67670185562497e+002	(1.19041972328657e+002dB,9.22558291446462e+001°)
2.67731825996753e+002	(1.19039967510843e+002dB,9.22563565971168e+001°)
2.67793480625878e+002	(1.19037962690947e+002dB,9.22568841772958e+001°)
2.67855149453141e+002	(1.19035957869025e+002dB,9.22574118833536e+001°)
2.67916832481810e+002	(1.19033953044997e+002dB,9.22579397164946e+001°)
2.67978529715158e+002	(1.19031948218886e+002dB,9.22584676767247e+001°)
2.68040241156454e+002	(1.19029943390733e+002dB,9.22589957636681e+001°)
2.68101966808970e+002	(1.19027938560465e+002dB,9.22595239778017e+001°)
2.68163706675980e+002	(1.19025933728131e+002dB,9.22600523191007e+001°)
2.68225460760756e+002	(1.19023928893694e+002dB,9.22605807872843e+001°)
2.68287229066573e+002	(1.19021924057248e+002dB,9.22611093829895e+001°)
2.68349011596706e+002	(1.19019919218629e+002dB,9.22616381053669e+001°)
2.68410808354430e+002	(1.19017914377969e+002dB,9.22621669553692e+001°)
2.68472619343021e+002	(1.19015909535244e+002dB,9.22626959323383e+001°)
2.68534444565757e+002	(1.19013904690383e+002dB,9.22632250367521e+001°)
2.68596284025916e+002	(1.19011899843504e+002dB,9.22637542681435e+001°)
2.68658137726777e+002	(1.19009894994490e+002dB,9.22642836273987e+001°)
2.68720005671618e+002	(1.19007890143459e+002dB,9.22648131129803e+001°)
2.68781887863720e+002	(1.19005885290270e+002dB,9.22653427268772e+001°)
2.68843784306364e+002	(1.19003880434978e+002dB,9.22658724672679e+001°)
2.68905695002832e+002	(1.19001875577637e+002dB,9.22664023373390e+001°)
2.68967619956405e+002	(1.18999870718227e+002dB,9.22669323324986e+001°)
2.69029559170368e+002	(1.18997865856687e+002dB,9.22674624557110e+001°)
2.69091512648004e+002	(1.18995860993103e+002dB,9.22679927072657e+001°)
2.69153480392598e+002	(1.18993856127397e+002dB,9.22685230855001e+001°)
2.69215462407435e+002	(1.18991851259584e+002dB,9.22690535911439e+001°)
2.69277458695802e+002	(1.18989846389707e+002dB,9.22695842259643e+001°)
2.69339469260985e+002	(1.18987841517697e+002dB,9.22701149875765e+001°)
2.69401494106273e+002	(1.18985836643638e+002dB,9.22706458762707e+001°)
2.69463533234954e+002	(1.18983831767474e+002dB,9.22711768932154e+001°)
2.69525586650316e+002	(1.18981826889203e+002dB,9.22717080384475e+001°)
2.69587654355651e+002	(1.18979822008818e+002dB,9.22722393109364e+001°)
2.69649736354248e+002	(1.18977817126395e+002dB,9.22727707116945e+001°)
2.69711832649400e+002	(1.18975812241798e+002dB,9.22733022398478e+001°)
2.69773943244398e+002	(1.18973807355135e+002dB,9.22738338956545e+001°)
2.69836068142536e+002	(1.18971802466370e+002dB,9.22743656799059e+001°)
2.69898207347107e+002	(1.18969797575426e+002dB,9.22748975920122e+001°)
2.69960360861407e+002	(1.18967792682519e+002dB,9.22754296321054e+001°)
2.70022528688730e+002	(1.18965787787462e+002dB,9.22759618015093e+001°)
2.70084710832372e+002	(1.18963782890225e+002dB,9.22764940963736e+001°)
2.70146907295630e+002	(1.18961777990980e+002dB,9.22770265211576e+001°)
2.70209118081803e+002	(1.18959773089589e+002dB,9.22775590749898e+001°)
2.70271343194187e+002	(1.18957768186059e+002dB,9.22780917554021e+001°)
2.70333582636083e+002	(1.18955763280484e+002dB,9.22786245640931e+001°)
2.70395836410790e+002	(1.18953758372764e+002dB,9.22791575005070e+001°)
2.70458104521609e+002	(1.18951753462908e+002dB,9.22796905671557e+001°)
2.70520386971841e+002	(1.18949748550997e+002dB,9.22802237604146e+001°)
2.70582683764788e+002	(1.18947743636936e+002dB,9.22807570818563e+001°)
2.70644994903754e+002	(1.18945738720818e+002dB,9.22812905331779e+001°)
2.70707320392041e+002	(1.18943733802572e+002dB,9.22818241120095e+001°)
2.70769660232955e+002	(1.18941728882144e+002dB,9.22823578195158e+001°)
2.70832014429800e+002	(1.18939723959676e+002dB,9.22828916552043e+001°)
2.70894382985883e+002	(1.18937719035014e+002dB,9.22834256196456e+001°)
2.70956765904510e+002	(1.18935714108320e+002dB,9.22839597130341e+001°)
2.71019163188989e+002	(1.18933709179489e+002dB,9.22844939337542e+001°)
2.71081574842628e+002	(1.18931704248557e+002dB,9.22850282842811e+001°)
2.71144000868736e+002	(1.18929699315434e+002dB,9.22855627626244e+001°)
2.71206441270623e+002	(1.18927694380242e+002dB,9.22860973704470e+001°)
2.71268896051598e+002	(1.18925689442884e+002dB,9.22866321064772e+001°)
2.71331365214975e+002	(1.18923684503504e+002dB,9.22871669712844e+001°)
2.71393848764064e+002	(1.18921679561889e+002dB,9.22877019651588e+001°)
2.71456346702178e+002	(1.18919674618205e+002dB,9.22882370875777e+001°)
2.71518859032631e+002	(1.18917669672421e+002dB,9.22887723386129e+001°)
2.71581385758738e+002	(1.18915664724506e+002dB,9.22893077183350e+001°)
2.71643926883813e+002	(1.18913659774423e+002dB,9.22898432285907e+001°)
2.71706482411172e+002	(1.18911654822281e+002dB,9.22903788668029e+001°)
2.71769052344132e+002	(1.18909649867945e+002dB,9.22909146331682e+001°)
2.71831636686011e+002	(1.18907644911490e+002dB,9.22914505286922e+001°)
