Freq.	V(N004)/V(N002)
1.06905487922260e+004	(-2.30721924355376e+000dB,5.88806243964179e+001°)
1.07151930523755e+004	(-2.29774475268269e+000dB,5.87658755156635e+001°)
1.07398941234119e+004	(-2.28830464319943e+000dB,5.86512703316385e+001°)
1.07646521362978e+004	(-2.27889882615057e+000dB,5.85368091209267e+001°)
1.07894672222977e+004	(-2.26952721253751e+000dB,5.84224921573291e+001°)
1.08143395129788e+004	(-2.26018971331885e+000dB,5.83083197118684e+001°)
1.08392691402115e+004	(-2.25088623941276e+000dB,5.81942920527945e+001°)
1.08642562361701e+004	(-2.24161670169935e+000dB,5.80804094455893e+001°)
1.08893009333337e+004	(-2.23238101102300e+000dB,5.79666721529723e+001°)
1.09144033644870e+004	(-2.22317907819474e+000dB,5.78530804349056e+001°)
1.09395636627203e+004	(-2.21401081399453e+000dB,5.77396345485992e+001°)
1.09647819614313e+004	(-2.20487612917362e+000dB,5.76263347485170e+001°)
1.09900583943246e+004	(-2.19577493445679e+000dB,5.75131812863817e+001°)
1.10153930954136e+004	(-2.18670714054473e+000dB,5.74001744111812e+001°)
1.10407861990201e+004	(-2.17767265811623e+000dB,5.72873143691737e+001°)
1.10662378397761e+004	(-2.16867139783050e+000dB,5.71746014038939e+001°)
1.10917481526234e+004	(-2.15970327032939e+000dB,5.70620357561588e+001°)
1.11173172728153e+004	(-2.15076818623965e+000dB,5.69496176640736e+001°)
1.11429453359167e+004	(-2.14186605617516e+000dB,5.68373473630381e+001°)
1.11686324778050e+004	(-2.13299679073914e+000dB,5.67252250857524e+001°)
1.11943788346709e+004	(-2.12416030052632e+000dB,5.66132510622236e+001°)
1.12201845430190e+004	(-2.11535649612519e+000dB,5.65014255197717e+001°)
1.12460497396687e+004	(-2.10658528812012e+000dB,5.63897486830362e+001°)
1.12719745617545e+004	(-2.09784658709357e+000dB,5.62782207739826e+001°)
1.12979591467274e+004	(-2.08914030362818e+000dB,5.61668420119090e+001°)
1.13240036323550e+004	(-2.08046634830901e+000dB,5.60556126134524e+001°)
1.13501081567225e+004	(-2.07182463172553e+000dB,5.59445327925957e+001°)
1.13762728582337e+004	(-2.06321506447384e+000dB,5.58336027606742e+001°)
1.14024978756111e+004	(-2.05463755715872e+000dB,5.57228227263828e+001°)
1.14287833478971e+004	(-2.04609202039574e+000dB,5.56121928957826e+001°)
1.14551294144547e+004	(-2.03757836481328e+000dB,5.55017134723079e+001°)
1.14815362149682e+004	(-2.02909650105466e+000dB,5.53913846567734e+001°)
1.15080038894437e+004	(-2.02064633978014e+000dB,5.52812066473810e+001°)
1.15345325782103e+004	(-2.01222779166895e+000dB,5.51711796397274e+001°)
1.15611224219203e+004	(-2.00384076742135e+000dB,5.50613038268111e+001°)
1.15877735615506e+004	(-1.99548517776060e+000dB,5.49515793990396e+001°)
1.16144861384028e+004	(-1.98716093343493e+000dB,5.48420065442370e+001°)
1.16412602941043e+004	(-1.97886794521959e+000dB,5.47325854476512e+001°)
1.16680961706090e+004	(-1.97060612391876e+000dB,5.46233162919617e+001°)
1.16949939101981e+004	(-1.96237538036750e+000dB,5.45141992572867e+001°)
1.17219536554807e+004	(-1.95417562543374e+000dB,5.44052345211913e+001°)
1.17489755493946e+004	(-1.94600677002013e+000dB,5.42964222586945e+001°)
1.17760597352074e+004	(-1.93786872506603e+000dB,5.41877626422776e+001°)
1.18032063565166e+004	(-1.92976140154935e+000dB,5.40792558418916e+001°)
1.18304155572510e+004	(-1.92168471048847e+000dB,5.39709020249649e+001°)
1.18576874816709e+004	(-1.91363856294407e+000dB,5.38627013564117e+001°)
1.18850222743695e+004	(-1.90562287002104e+000dB,5.37546539986395e+001°)
1.19124200802731e+004	(-1.89763754287029e+000dB,5.36467601115572e+001°)
1.19398810446421e+004	(-1.88968249269058e+000dB,5.35390198525835e+001°)
1.19674053130718e+004	(-1.88175763073036e+000dB,5.34314333766544e+001°)
1.19949930314931e+004	(-1.87386286828955e+000dB,5.33240008362320e+001°)
1.20226443461735e+004	(-1.86599811672133e+000dB,5.32167223813123e+001°)
1.20503594037173e+004	(-1.85816328743395e+000dB,5.31095981594335e+001°)
1.20781383510671e+004	(-1.85035829189245e+000dB,5.30026283156846e+001°)
1.21059813355041e+004	(-1.84258304162041e+000dB,5.28958129927132e+001°)
1.21338885046491e+004	(-1.83483744820172e+000dB,5.27891523307346e+001°)
1.21618600064630e+004	(-1.82712142328231e+000dB,5.26826464675397e+001°)
1.21898959892480e+004	(-1.81943487857176e+000dB,5.25762955385036e+001°)
1.22179966016480e+004	(-1.81177772584512e+000dB,5.24700996765945e+001°)
1.22461619926498e+004	(-1.80414987694453e+000dB,5.23640590123818e+001°)
1.22743923115834e+004	(-1.79655124378088e+000dB,5.22581736740449e+001°)
1.23026877081231e+004	(-1.78898173833548e+000dB,5.21524437873820e+001°)
1.23310483322884e+004	(-1.78144127266169e+000dB,5.20468694758185e+001°)
1.23594743344444e+004	(-1.77392975888656e+000dB,5.19414508604163e+001°)
1.23879658653030e+004	(-1.76644710921245e+000dB,5.18361880598816e+001°)
1.24165230759234e+004	(-1.75899323591858e+000dB,5.17310811905749e+001°)
1.24451461177131e+004	(-1.75156805136269e+000dB,5.16261303665191e+001°)
1.24738351424287e+004	(-1.74417146798255e+000dB,5.15213356994083e+001°)
1.25025903021765e+004	(-1.73680339829753e+000dB,5.14166972986174e+001°)
1.25314117494134e+004	(-1.72946375491020e+000dB,5.13122152712105e+001°)
1.25602996369480e+004	(-1.72215245050777e+000dB,5.12078897219499e+001°)
1.25892541179410e+004	(-1.71486939786369e+000dB,5.11037207533055e+001°)
1.26182753459060e+004	(-1.70761450983910e+000dB,5.09997084654635e+001°)
1.26473634747108e+004	(-1.70038769938436e+000dB,5.08958529563357e+001°)
1.26765186585777e+004	(-1.69318887954050e+000dB,5.07921543215685e+001°)
1.27057410520847e+004	(-1.68601796344069e+000dB,5.06886126545523e+001°)
1.27350308101659e+004	(-1.67887486431172e+000dB,5.05852280464301e+001°)
1.27643880881127e+004	(-1.67175949547538e+000dB,5.04820005861074e+001°)
1.27938130415745e+004	(-1.66467177034995e+000dB,5.03789303602611e+001°)
1.28233058265595e+004	(-1.65761160245155e+000dB,5.02760174533486e+001°)
1.28528665994354e+004	(-1.65057890539558e+000dB,5.01732619476175e+001°)
1.28824955169306e+004	(-1.64357359289810e+000dB,5.00706639231145e+001°)
1.29121927361346e+004	(-1.63659557877718e+000dB,4.99682234576951e+001°)
1.29419584144991e+004	(-1.62964477695427e+000dB,4.98659406270327e+001°)
1.29717927098388e+004	(-1.62272110145556e+000dB,4.97638155046279e+001°)
1.30016957803322e+004	(-1.61582446641326e+000dB,4.96618481618184e+001°)
1.30316677845222e+004	(-1.60895478606700e+000dB,4.95600386677879e+001°)
1.30617088813177e+004	(-1.60211197476507e+000dB,4.94583870895758e+001°)
1.30918192299933e+004	(-1.59529594696572e+000dB,4.93568934920866e+001°)
1.31219989901913e+004	(-1.58850661723849e+000dB,4.92555579380993e+001°)
1.31522483219216e+004	(-1.58174390026538e+000dB,4.91543804882773e+001°)
1.31825673855633e+004	(-1.57500771084223e+000dB,4.90533612011773e+001°)
1.32129563418650e+004	(-1.56829796387984e+000dB,4.89525001332594e+001°)
1.32434153519459e+004	(-1.56161457440527e+000dB,4.88517973388963e+001°)
1.32739445772966e+004	(-1.55495745756303e+000dB,4.87512528703829e+001°)
1.33045441797801e+004	(-1.54832652861630e+000dB,4.86508667779463e+001°)
1.33352143216325e+004	(-1.54172170294808e+000dB,4.85506391097548e+001°)
1.33659551654636e+004	(-1.53514289606241e+000dB,4.84505699119279e+001°)
1.33967668742586e+004	(-1.52859002358552e+000dB,4.83506592285459e+001°)
1.34276496113779e+004	(-1.52206300126696e+000dB,4.82509071016592e+001°)
1.34586035405587e+004	(-1.51556174498076e+000dB,4.81513135712986e+001°)
1.34896288259157e+004	(-1.50908617072655e+000dB,4.80518786754843e+001°)
1.35207256319420e+004	(-1.50263619463067e+000dB,4.79526024502358e+001°)
1.35518941235096e+004	(-1.49621173294729e+000dB,4.78534849295820e+001°)
1.35831344658707e+004	(-1.48981270205946e+000dB,4.77545261455702e+001°)
1.36144468246587e+004	(-1.48343901848023e+000dB,4.76557261282760e+001°)
1.36458313658884e+004	(-1.47709059885367e+000dB,4.75570849058137e+001°)
1.36772882559577e+004	(-1.47076735995595e+000dB,4.74586025043448e+001°)
1.37088176616477e+004	(-1.46446921869638e+000dB,4.73602789480889e+001°)
1.37404197501243e+004	(-1.45819609211842e+000dB,4.72621142593324e+001°)
1.37720946889387e+004	(-1.45194789740068e+000dB,4.71641084584392e+001°)
1.38038426460280e+004	(-1.44572455185799e+000dB,4.70662615638597e+001°)
1.38356637897170e+004	(-1.43952597294230e+000dB,4.69685735921408e+001°)
1.38675582887181e+004	(-1.43335207824374e+000dB,4.68710445579358e+001°)
1.38995263121327e+004	(-1.42720278549151e+000dB,4.67736744740139e+001°)
1.39315680294522e+004	(-1.42107801255490e+000dB,4.66764633512700e+001°)
1.39636836105585e+004	(-1.41497767744420e+000dB,4.65794111987347e+001°)
1.39958732257254e+004	(-1.40890169831162e+000dB,4.64825180235837e+001°)
1.40281370456187e+004	(-1.40284999345222e+000dB,4.63857838311477e+001°)
1.40604752412983e+004	(-1.39682248130486e+000dB,4.62892086249223e+001°)
1.40928879842179e+004	(-1.39081908045300e+000dB,4.61927924065775e+001°)
1.41253754462267e+004	(-1.38483970962567e+000dB,4.60965351759678e+001°)
1.41579377995700e+004	(-1.37888428769831e+000dB,4.60004369311414e+001°)
1.41905752168901e+004	(-1.37295273369360e+000dB,4.59044976683504e+001°)
1.42232878712274e+004	(-1.36704496678239e+000dB,4.58087173820607e+001°)
1.42560759360210e+004	(-1.36116090628442e+000dB,4.57130960649610e+001°)
1.42889395851102e+004	(-1.35530047166928e+000dB,4.56176337079735e+001°)
1.43218789927346e+004	(-1.34946358255710e+000dB,4.55223303002629e+001°)
1.43548943335357e+004	(-1.34365015871943e+000dB,4.54271858292463e+001°)
1.43879857825576e+004	(-1.33786012008001e+000dB,4.53322002806032e+001°)
1.44211535152478e+004	(-1.33209338671557e+000dB,4.52373736382852e+001°)
1.44543977074584e+004	(-1.32634987885655e+000dB,4.51427058845250e+001°)
1.44877185354467e+004	(-1.32062951688788e+000dB,4.50481969998471e+001°)
1.45211161758766e+004	(-1.31493222134980e+000dB,4.49538469630771e+001°)
1.45545908058188e+004	(-1.30925791293847e+000dB,4.48596557513512e+001°)
1.45881426027526e+004	(-1.30360651250677e+000dB,4.47656233401261e+001°)
1.46217717445663e+004	(-1.29797794106503e+000dB,4.46717497031887e+001°)
1.46554784095582e+004	(-1.29237211978169e+000dB,4.45780348126655e+001°)
1.46892627764378e+004	(-1.28678896998401e+000dB,4.44844786390327e+001°)
1.47231250243263e+004	(-1.28122841315877e+000dB,4.43910811511257e+001°)
1.47570653327581e+004	(-1.27569037095290e+000dB,4.42978423161482e+001°)
1.47910838816812e+004	(-1.27017476517417e+000dB,4.42047620996829e+001°)
1.48251808514586e+004	(-1.26468151779186e+000dB,4.41118404657000e+001°)
1.48593564228692e+004	(-1.25921055093737e+000dB,4.40190773765677e+001°)
1.48936107771082e+004	(-1.25376178690484e+000dB,4.39264727930612e+001°)
1.49279440957891e+004	(-1.24833514815182e+000dB,4.38340266743727e+001°)
1.49623565609434e+004	(-1.24293055729981e+000dB,4.37417389781205e+001°)
1.49968483550228e+004	(-1.23754793713492e+000dB,4.36496096603592e+001°)
1.50314196608993e+004	(-1.23218721060843e+000dB,4.35576386755885e+001°)
1.50660706618665e+004	(-1.22684830083739e+000dB,4.34658259767636e+001°)
1.51008015416406e+004	(-1.22153113110513e+000dB,4.33741715153038e+001°)
1.51356124843612e+004	(-1.21623562486190e+000dB,4.32826752411026e+001°)
1.51705036745924e+004	(-1.21096170572539e+000dB,4.31913371025373e+001°)
1.52054752973240e+004	(-1.20570929748122e+000dB,4.31001570464777e+001°)
1.52405275379720e+004	(-1.20047832408354e+000dB,4.30091350182965e+001°)
1.52756605823798e+004	(-1.19526870965551e+000dB,4.29182709618781e+001°)
1.53108746168194e+004	(-1.19008037848981e+000dB,4.28275648196284e+001°)
1.53461698279920e+004	(-1.18491325504916e+000dB,4.27370165324838e+001°)
1.53815464030294e+004	(-1.17976726396681e+000dB,4.26466260399211e+001°)
1.54170045294946e+004	(-1.17464233004699e+000dB,4.25563932799665e+001°)
1.54525443953832e+004	(-1.16953837826540e+000dB,4.24663181892050e+001°)
1.54881661891239e+004	(-1.16445533376970e+000dB,4.23764007027901e+001°)
1.55238700995799e+004	(-1.15939312187992e+000dB,4.22866407544523e+001°)
1.55596563160498e+004	(-1.15435166808893e+000dB,4.21970382765096e+001°)
1.55955250282686e+004	(-1.14933089806286e+000dB,4.21075931998756e+001°)
1.56314764264086e+004	(-1.14433073764153e+000dB,4.20183054540696e+001°)
1.56675107010805e+004	(-1.13935111283888e+000dB,4.19291749672252e+001°)
1.57036280433346e+004	(-1.13439194984335e+000dB,4.18402016661003e+001°)
1.57398286446612e+004	(-1.12945317501830e+000dB,4.17513854760855e+001°)
1.57761126969925e+004	(-1.12453471490240e+000dB,4.16627263212137e+001°)
1.58124803927029e+004	(-1.11963649620999e+000dB,4.15742241241693e+001°)
1.58489319246102e+004	(-1.11475844583147e+000dB,4.14858788062973e+001°)
1.58854674859768e+004	(-1.10990049083367e+000dB,4.13976902876122e+001°)
1.59220872705107e+004	(-1.10506255846018e+000dB,4.13096584868073e+001°)
1.59587914723663e+004	(-1.10024457613171e+000dB,4.12217833212638e+001°)
1.59955802861457e+004	(-1.09544647144643e+000dB,4.11340647070598e+001°)
1.60324539068994e+004	(-1.09066817218029e+000dB,4.10465025589794e+001°)
1.60694125301278e+004	(-1.08590960628734e+000dB,4.09590967905215e+001°)
1.61064563517817e+004	(-1.08117070190008e+000dB,4.08718473139089e+001°)
1.61435855682639e+004	(-1.07645138732968e+000dB,4.07847540400974e+001°)
1.61808003764296e+004	(-1.07175159106635e+000dB,4.06978168787847e+001°)
1.62181009735883e+004	(-1.06707124177961e+000dB,4.06110357384190e+001°)
1.62554875575038e+004	(-1.06241026831857e+000dB,4.05244105262085e+001°)
1.62929603263962e+004	(-1.05776859971215e+000dB,4.04379411481295e+001°)
1.63305194789423e+004	(-1.05314616516945e+000dB,4.03516275089359e+001°)
1.63681652142771e+004	(-1.04854289407988e+000dB,4.02654695121678e+001°)
1.64058977319944e+004	(-1.04395871601350e+000dB,4.01794670601602e+001°)
1.64437172321483e+004	(-1.03939356072124e+000dB,4.00936200540518e+001°)
1.64816239152540e+004	(-1.03484735813510e+000dB,4.00079283937937e+001°)
1.65196179822891e+004	(-1.03032003836840e+000dB,3.99223919781585e+001°)
1.65576996346942e+004	(-1.02581153171597e+000dB,3.98370107047484e+001°)
1.65958690743746e+004	(-1.02132176865443e+000dB,3.97517844700045e+001°)
1.66341265037006e+004	(-1.01685067984228e+000dB,3.96667131692145e+001°)
1.66724721255096e+004	(-1.01239819612020e+000dB,3.95817966965225e+001°)
1.67109061431060e+004	(-1.00796424851117e+000dB,3.94970349449369e+001°)
1.67494287602633e+004	(-1.00354876822067e+000dB,3.94124278063389e+001°)
1.67880401812245e+004	(-9.99151686636859e-001dB,3.93279751714913e+001°)
1.68267406107036e+004	(-9.94772935330718e-001dB,3.92436769300469e+001°)
1.68655302538863e+004	(-9.90412446056233e-001dB,3.91595329705570e+001°)
1.69044093164316e+004	(-9.86070150750533e-001dB,3.90755431804799e+001°)
1.69433780044722e+004	(-9.81745981534029e-001dB,3.89917074461892e+001°)
1.69824365246164e+004	(-9.77439870710547e-001dB,3.89080256529824e+001°)
1.70215850839484e+004	(-9.73151750767480e-001dB,3.88244976850891e+001°)
1.70608238900301e+004	(-9.68881554375878e-001dB,3.87411234256791e+001°)
1.71001531509018e+004	(-9.64629214390601e-001dB,3.86579027568717e+001°)
1.71395730750832e+004	(-9.60394663850390e-001dB,3.85748355597426e+001°)
1.71790838715748e+004	(-9.56177835977996e-001dB,3.84919217143332e+001°)
1.72186857498590e+004	(-9.51978664180263e-001dB,3.84091610996586e+001°)
1.72583789199009e+004	(-9.47797082048205e-001dB,3.83265535937153e+001°)
1.72981635921499e+004	(-9.43633023357130e-001dB,3.82440990734902e+001°)
1.73380399775403e+004	(-9.39486422066662e-001dB,3.81617974149679e+001°)
1.73780082874926e+004	(-9.35357212320858e-001dB,3.80796484931397e+001°)
1.74180687339150e+004	(-9.31245328448237e-001dB,3.79976521820107e+001°)
1.74582215292039e+004	(-9.27150704961846e-001dB,3.79158083546087e+001°)
1.74984668862454e+004	(-9.23073276559330e-001dB,3.78341168829920e+001°)
1.75388050184165e+004	(-9.19012978122941e-001dB,3.77525776382568e+001°)
1.75792361395858e+004	(-9.14969744719610e-001dB,3.76711904905463e+001°)
1.76197604641152e+004	(-9.10943511600953e-001dB,3.75899553090575e+001°)
1.76603782068605e+004	(-9.06934214203312e-001dB,3.75088719620499e+001°)
1.77010895831731e+004	(-9.02941788147778e-001dB,3.74279403168530e+001°)
1.77418948089005e+004	(-8.98966169240177e-001dB,3.73471602398742e+001°)
1.77827941003881e+004	(-8.95007293471122e-001dB,3.72665315966068e+001°)
1.78237876744797e+004	(-8.91065097015985e-001dB,3.71860542516375e+001°)
1.78648757485193e+004	(-8.87139516234891e-001dB,3.71057280686544e+001°)
1.79060585403518e+004	(-8.83230487672731e-001dB,3.70255529104547e+001°)
1.79473362683241e+004	(-8.79337948059121e-001dB,3.69455286389522e+001°)
1.79887091512867e+004	(-8.75461834308420e-001dB,3.68656551151853e+001°)
1.80301774085945e+004	(-8.71602083519647e-001dB,3.67859321993242e+001°)
1.80717412601081e+004	(-8.67758632976507e-001dB,3.67063597506790e+001°)
1.81134009261948e+004	(-8.63931420147324e-001dB,3.66269376277070e+001°)
1.81551566277302e+004	(-8.60120382685002e-001dB,3.65476656880201e+001°)
1.81970085860986e+004	(-8.56325458426960e-001dB,3.64685437883925e+001°)
1.82389570231952e+004	(-8.52546585395137e-001dB,3.63895717847684e+001°)
1.82810021614262e+004	(-8.48783701795861e-001dB,3.63107495322691e+001°)
1.83231442237109e+004	(-8.45036746019846e-001dB,3.62320768852006e+001°)
1.83653834334823e+004	(-8.41305656642071e-001dB,3.61535536970608e+001°)
1.84077200146883e+004	(-8.37590372421764e-001dB,3.60751798205472e+001°)
1.84501541917935e+004	(-8.33890832302258e-001dB,3.59969551075639e+001°)
1.84926861897796e+004	(-8.30206975410970e-001dB,3.59188794092290e+001°)
1.85353162341469e+004	(-8.26538741059272e-001dB,3.58409525758821e+001°)
1.85780445509158e+004	(-8.22886068742410e-001dB,3.57631744570911e+001°)
1.86208713666274e+004	(-8.19248898139409e-001dB,3.56855449016597e+001°)
1.86637969083455e+004	(-8.15627169112966e-001dB,3.56080637576346e+001°)
1.87068214036568e+004	(-8.12020821709342e-001dB,3.55307308723124e+001°)
1.87499450806729e+004	(-8.08429796158258e-001dB,3.54535460922470e+001°)
1.87931681680314e+004	(-8.04854032872756e-001dB,3.53765092632565e+001°)
1.88364908948968e+004	(-8.01293472449113e-001dB,3.52996202304302e+001°)
1.88799134909617e+004	(-7.97748055666677e-001dB,3.52228788381357e+001°)
1.89234361864485e+004	(-7.94217723487759e-001dB,3.51462849300260e+001°)
1.89670592121102e+004	(-7.90702417057494e-001dB,3.50698383490462e+001°)
1.90107827992317e+004	(-7.87202077703717e-001dB,3.49935389374408e+001°)
1.90546071796312e+004	(-7.83716646936771e-001dB,3.49173865367599e+001°)
1.90985325856611e+004	(-7.80246066449408e-001dB,3.48413809878669e+001°)
1.91425592502096e+004	(-7.76790278116625e-001dB,3.47655221309447e+001°)
1.91866874067016e+004	(-7.73349223995491e-001dB,3.46898098055028e+001°)
1.92309172891003e+004	(-7.69922846325010e-001dB,3.46142438503841e+001°)
1.92752491319081e+004	(-7.66511087525928e-001dB,3.45388241037713e+001°)
1.93196831701679e+004	(-7.63113890200586e-001dB,3.44635504031938e+001°)
1.93642196394648e+004	(-7.59731197132750e-001dB,3.43884225855346e+001°)
